,image_path,au1,au2,au4,au6,au7,au10,au12,au14,au15,au17,au23,au24
74838,BP4D/aligned_images/F017/T7/01316.jpg,0,0,0,1,0,0,1,1,1,1,1,1
70859,BP4D/aligned_images/F015/T6/01501.jpg,0,0,0,0,1,0,0,0,0,0,0,0
4199,BP4D/aligned_images/F005/T1/01374.jpg,1,1,0,0,1,1,1,1,1,1,0,1
14477,BP4D/aligned_images/F013/T7/00874.jpg,0,0,0,1,1,1,1,1,0,0,0,0
78947,BP4D/aligned_images/F021/T1/00253.jpg,0,0,0,1,1,1,1,0,0,0,0,0
82713,BP4D/aligned_images/M003/T2/01160.jpg,0,0,0,0,0,0,0,0,0,0,0,0
80338,BP4D/aligned_images/F021/T4/00651.jpg,0,1,0,1,1,1,1,1,0,1,0,0
24891,BP4D/aligned_images/M002/T6/00874.jpg,0,0,0,1,1,1,1,0,0,1,0,0
68814,BP4D/aligned_images/F015/T2/01334.jpg,0,0,0,0,0,0,0,0,0,0,0,0
21652,BP4D/aligned_images/F022/T8/00058.jpg,0,0,0,0,1,1,0,0,1,1,0,0
73773,BP4D/aligned_images/F017/T6/00596.jpg,0,0,0,0,0,0,0,0,0,0,0,0
90372,BP4D/aligned_images/M009/T4/00665.jpg,0,0,0,1,0,1,1,0,0,0,0,0
9399,BP4D/aligned_images/F011/T4/00416.jpg,0,0,1,1,1,0,1,1,1,1,0,1
14917,BP4D/aligned_images/F020/T1/00983.jpg,0,0,0,1,1,1,1,1,0,0,0,0
21717,BP4D/aligned_images/F022/T8/00123.jpg,0,0,1,1,1,1,0,0,1,1,0,0
52203,BP4D/aligned_images/F004/T5/00959.jpg,1,0,0,1,1,1,1,1,0,0,0,0
95463,BP4D/aligned_images/M015/T7/00581.jpg,0,0,0,0,1,1,1,1,0,0,0,0
43409,BP4D/aligned_images/M017/T1/00696.jpg,0,0,0,1,0,1,1,0,0,0,0,0
57575,BP4D/aligned_images/F007/T1/00748.jpg,0,0,1,0,1,1,0,1,0,0,1,0
33162,BP4D/aligned_images/M011/T2/00353.jpg,0,0,0,0,0,0,0,1,1,1,0,1
61406,BP4D/aligned_images/F012/T1/00616.jpg,0,0,0,1,1,1,1,0,0,0,0,0
54827,BP4D/aligned_images/F006/T2/01591.jpg,1,1,0,0,0,0,0,0,0,0,0,0
86187,BP4D/aligned_images/M006/T2/01444.jpg,0,0,0,0,0,0,0,0,0,0,0,0
33518,BP4D/aligned_images/M011/T3/00139.jpg,0,0,1,0,0,0,0,0,0,1,0,0
45345,BP4D/aligned_images/M017/T5/01129.jpg,0,0,0,1,1,1,1,1,0,1,0,0
47755,BP4D/aligned_images/M018/T3/00097.jpg,0,0,0,0,0,0,0,0,0,0,0,0
24236,BP4D/aligned_images/M002/T5/00943.jpg,1,1,0,0,1,0,0,0,0,0,0,0
60415,BP4D/aligned_images/F007/T7/00877.jpg,0,0,1,0,1,1,0,0,0,0,0,0
67743,BP4D/aligned_images/F014/T7/01031.jpg,1,0,0,0,0,0,1,1,0,1,1,0
3131,BP4D/aligned_images/F003/T7/00476.jpg,1,1,0,1,0,0,1,1,0,0,0,0
92540,BP4D/aligned_images/M015/T1/00943.jpg,0,0,0,1,1,1,1,0,0,1,0,0
44656,BP4D/aligned_images/M017/T4/00506.jpg,0,0,0,1,1,1,1,1,0,0,0,0
76910,BP4D/aligned_images/F019/T4/00449.jpg,0,0,0,1,1,1,1,0,1,1,0,1
87155,BP4D/aligned_images/M006/T5/00785.jpg,0,0,0,0,0,1,0,0,0,1,0,0
84175,BP4D/aligned_images/M003/T5/01199.jpg,0,0,0,1,1,1,1,0,0,0,0,0
83799,BP4D/aligned_images/M003/T4/01870.jpg,0,0,0,1,1,1,1,0,1,0,0,0
34579,BP4D/aligned_images/M011/T5/01079.jpg,0,0,0,1,1,1,1,0,0,0,0,0
54185,BP4D/aligned_images/F006/T1/00701.jpg,1,1,0,1,1,1,1,0,0,0,0,0
80648,BP4D/aligned_images/F021/T5/00684.jpg,1,1,0,1,1,1,1,1,0,0,0,0
9394,BP4D/aligned_images/F011/T4/00411.jpg,0,0,0,1,1,0,1,1,0,1,0,0
52005,BP4D/aligned_images/F004/T5/00761.jpg,1,0,0,1,1,1,1,1,0,0,0,0
46498,BP4D/aligned_images/M017/T8/00172.jpg,1,1,1,0,1,1,1,1,0,1,1,0
79019,BP4D/aligned_images/F021/T1/00325.jpg,0,0,0,1,1,1,1,0,0,0,0,0
50990,BP4D/aligned_images/F004/T3/00022.jpg,0,0,0,0,0,0,0,0,0,0,0,0
57394,BP4D/aligned_images/F006/T8/00197.jpg,1,0,1,1,1,1,1,0,1,0,0,0
45852,BP4D/aligned_images/M017/T6/01482.jpg,0,0,1,1,1,1,1,0,0,1,1,1
36701,BP4D/aligned_images/M013/T2/00336.jpg,0,0,0,0,1,0,0,1,0,0,0,0
3481,BP4D/aligned_images/F003/T8/00717.jpg,0,0,0,0,1,1,1,0,0,0,0,0
52017,BP4D/aligned_images/F004/T5/00773.jpg,1,0,0,1,1,1,1,1,0,0,0,0
39612,BP4D/aligned_images/M016/T1/00555.jpg,0,0,1,0,0,0,0,0,0,0,0,0
18785,BP4D/aligned_images/F022/T1/01488.jpg,0,0,0,1,1,0,1,1,1,1,1,1
39265,BP4D/aligned_images/M013/T8/00073.jpg,0,0,0,0,1,0,0,0,1,1,0,0
18353,BP4D/aligned_images/F020/T8/00263.jpg,0,0,0,1,1,1,1,1,1,1,0,1
6470,BP4D/aligned_images/F005/T6/00718.jpg,0,0,1,1,1,1,0,1,0,0,0,0
79115,BP4D/aligned_images/F021/T1/00421.jpg,0,0,0,1,1,1,1,0,0,0,0,0
91394,BP4D/aligned_images/M009/T6/00493.jpg,0,0,0,0,0,0,0,1,0,1,0,0
24933,BP4D/aligned_images/M002/T7/00760.jpg,0,1,0,0,1,1,0,0,1,1,1,1
71410,BP4D/aligned_images/F015/T8/00047.jpg,0,0,1,0,0,1,0,1,0,0,0,1
61192,BP4D/aligned_images/F012/T1/00402.jpg,0,0,0,0,0,0,1,1,0,1,0,0
64640,BP4D/aligned_images/F014/T1/00469.jpg,0,0,0,1,1,1,1,1,0,0,1,0
23397,BP4D/aligned_images/M002/T3/00274.jpg,0,0,0,0,0,0,0,0,0,0,0,0
68042,BP4D/aligned_images/F014/T8/00211.jpg,0,0,0,1,1,1,1,0,1,1,1,0
76620,BP4D/aligned_images/F019/T4/00159.jpg,0,0,0,1,1,1,1,0,1,1,1,0
58779,BP4D/aligned_images/F007/T3/00326.jpg,1,0,1,0,0,0,0,1,0,0,0,0
50140,BP4D/aligned_images/M018/T8/00185.jpg,0,0,1,0,1,1,0,1,0,0,0,0
28648,BP4D/aligned_images/M005/T7/01202.jpg,1,0,0,1,1,0,1,0,0,1,0,0
72048,BP4D/aligned_images/F017/T2/01147.jpg,0,0,0,0,0,0,0,1,0,1,0,0
72311,BP4D/aligned_images/F017/T2/01410.jpg,0,0,0,0,0,0,0,1,0,0,0,0
3171,BP4D/aligned_images/F003/T7/00516.jpg,0,1,0,1,1,0,1,1,0,0,0,0
80215,BP4D/aligned_images/F021/T4/00528.jpg,1,1,0,1,1,1,1,1,0,1,0,0
92061,BP4D/aligned_images/M009/T8/00017.jpg,0,0,0,0,0,0,0,0,0,0,0,0
51096,BP4D/aligned_images/F004/T3/00128.jpg,0,0,0,0,0,0,0,0,0,0,0,0
34857,BP4D/aligned_images/M011/T6/01069.jpg,0,0,1,0,1,1,1,1,1,0,1,0
59540,BP4D/aligned_images/F007/T5/00312.jpg,1,0,1,1,1,1,1,1,1,1,1,0
26574,BP4D/aligned_images/M005/T2/01283.jpg,0,0,0,0,0,0,0,1,0,1,0,1
45466,BP4D/aligned_images/M017/T6/01096.jpg,0,0,1,1,1,1,1,0,0,1,1,1
75481,BP4D/aligned_images/F019/T1/00473.jpg,0,0,0,1,1,1,1,1,1,0,0,0
85937,BP4D/aligned_images/M006/T2/01194.jpg,0,0,0,0,0,0,0,0,0,0,0,0
85132,BP4D/aligned_images/M003/T8/00067.jpg,0,0,0,1,1,1,1,1,1,1,0,0
88312,BP4D/aligned_images/M006/T7/00934.jpg,0,0,0,0,0,1,0,0,0,1,1,0
88298,BP4D/aligned_images/M006/T7/00920.jpg,0,0,0,0,0,0,0,0,0,1,1,0
59077,BP4D/aligned_images/F007/T4/01369.jpg,1,1,1,0,1,1,0,0,0,0,0,0
73299,BP4D/aligned_images/F017/T5/00153.jpg,0,0,0,0,0,0,0,0,0,0,0,0
58873,BP4D/aligned_images/F007/T4/01165.jpg,0,0,0,0,0,0,1,1,0,1,0,0
57296,BP4D/aligned_images/F006/T8/00099.jpg,0,0,1,1,1,1,1,1,0,1,1,1
10135,BP4D/aligned_images/F011/T6/00768.jpg,0,0,1,1,1,1,0,1,0,0,0,0
78752,BP4D/aligned_images/F021/T1/00058.jpg,0,0,0,1,1,1,1,0,0,0,0,0
71750,BP4D/aligned_images/F017/T1/00393.jpg,0,0,0,0,0,0,0,1,0,1,1,1
18093,BP4D/aligned_images/F020/T8/00003.jpg,1,0,1,1,1,1,1,1,0,1,0,1
50479,BP4D/aligned_images/F004/T2/01104.jpg,0,0,1,0,0,0,0,0,0,0,0,0
58795,BP4D/aligned_images/F007/T3/00342.jpg,0,0,0,0,0,0,0,1,0,0,0,0
33938,BP4D/aligned_images/M011/T4/00656.jpg,0,0,0,1,0,1,1,1,1,0,0,0
81012,BP4D/aligned_images/F021/T6/00124.jpg,1,0,1,1,1,1,1,1,1,0,0,0
40295,BP4D/aligned_images/M016/T2/00745.jpg,0,0,0,0,0,0,0,0,0,0,0,0
49486,BP4D/aligned_images/M018/T7/00582.jpg,0,0,0,0,0,1,1,1,0,1,0,0
16923,BP4D/aligned_images/F020/T5/00316.jpg,0,1,0,1,1,1,1,1,0,1,0,0
40954,BP4D/aligned_images/M016/T4/00447.jpg,0,0,0,1,1,1,1,1,0,1,0,0
10612,BP4D/aligned_images/F011/T7/00976.jpg,1,0,0,1,0,1,1,1,1,1,1,0
67638,BP4D/aligned_images/F014/T7/00926.jpg,0,0,0,0,0,1,1,1,0,0,0,0
49889,BP4D/aligned_images/M018/T7/00985.jpg,0,0,0,0,0,0,0,0,0,0,0,0
8463,BP4D/aligned_images/F011/T2/01207.jpg,0,0,0,0,0,0,0,0,0,1,0,0
28370,BP4D/aligned_images/M005/T6/00531.jpg,0,0,0,0,0,1,1,0,0,0,0,0
5976,BP4D/aligned_images/F005/T5/01284.jpg,0,0,1,0,0,0,0,0,0,1,0,0
37629,BP4D/aligned_images/M013/T4/00691.jpg,0,0,0,1,1,1,1,0,0,0,0,0
18337,BP4D/aligned_images/F020/T8/00247.jpg,0,0,0,1,1,1,1,1,1,1,0,1
44441,BP4D/aligned_images/M017/T4/00291.jpg,1,1,0,1,0,1,1,1,0,0,0,0
38495,BP4D/aligned_images/M013/T6/00296.jpg,0,0,1,0,1,0,0,0,0,0,0,0
35772,BP4D/aligned_images/M011/T8/00162.jpg,1,1,0,0,0,1,0,1,0,1,0,1
63958,BP4D/aligned_images/F012/T7/01661.jpg,0,0,0,1,0,1,1,1,1,1,0,0
52918,BP4D/aligned_images/F004/T6/00411.jpg,0,0,0,1,1,1,1,1,0,1,0,0
15577,BP4D/aligned_images/F020/T2/01394.jpg,1,0,1,0,1,0,0,0,0,1,0,0
7402,BP4D/aligned_images/F005/T8/00323.jpg,1,0,0,0,0,0,0,0,0,1,0,0
369,BP4D/aligned_images/F003/T1/01081.jpg,0,0,0,1,0,0,0,1,0,0,1,0
56442,BP4D/aligned_images/F006/T6/00402.jpg,1,1,0,0,0,0,1,1,0,1,0,0
10492,BP4D/aligned_images/F011/T7/00856.jpg,0,0,0,0,0,1,1,1,0,0,0,0
78978,BP4D/aligned_images/F021/T1/00284.jpg,0,0,0,1,1,1,1,0,0,0,0,0
28148,BP4D/aligned_images/M005/T6/00309.jpg,0,0,0,0,0,1,0,0,0,0,0,0
47799,BP4D/aligned_images/M018/T3/00141.jpg,0,0,0,0,0,0,0,0,0,0,0,0
62957,BP4D/aligned_images/F012/T5/00150.jpg,0,0,0,0,0,1,1,1,0,0,0,0
89944,BP4D/aligned_images/M009/T3/00058.jpg,0,0,1,0,0,0,0,1,0,0,0,0
28256,BP4D/aligned_images/M005/T6/00417.jpg,0,0,0,0,0,1,1,0,0,1,0,0
52417,BP4D/aligned_images/F004/T5/01173.jpg,1,1,0,0,0,1,1,1,0,0,0,0
78852,BP4D/aligned_images/F021/T1/00158.jpg,1,1,0,0,0,1,1,0,0,0,0,0
71600,BP4D/aligned_images/F017/T1/00243.jpg,0,0,0,1,0,0,0,1,0,1,1,1
1066,BP4D/aligned_images/F003/T2/01413.jpg,1,1,0,0,0,0,0,0,0,0,0,0
83286,BP4D/aligned_images/M003/T3/00139.jpg,0,0,0,0,0,0,0,0,0,0,0,0
66567,BP4D/aligned_images/F014/T5/00698.jpg,1,0,0,1,1,0,1,1,0,1,1,1
55501,BP4D/aligned_images/F006/T4/00796.jpg,0,1,0,1,0,1,1,0,0,0,0,0
54167,BP4D/aligned_images/F006/T1/00683.jpg,1,1,0,1,1,1,1,0,0,0,0,0
65438,BP4D/aligned_images/F014/T2/00934.jpg,0,0,0,0,0,0,0,0,0,0,0,0
23115,BP4D/aligned_images/M002/T2/00595.jpg,1,1,0,0,0,0,0,0,0,0,0,0
92590,BP4D/aligned_images/M015/T1/00993.jpg,0,1,0,0,0,1,1,0,0,1,0,0
25016,BP4D/aligned_images/M002/T7/00843.jpg,0,0,0,1,1,1,1,1,0,0,0,0
3946,BP4D/aligned_images/F005/T1/01121.jpg,1,0,0,1,1,1,1,1,1,1,0,1
20900,BP4D/aligned_images/F022/T6/00151.jpg,0,0,1,1,1,1,1,1,1,1,0,1
29529,BP4D/aligned_images/M010/T1/00519.jpg,0,0,0,1,1,1,1,0,0,0,0,0
13689,BP4D/aligned_images/F013/T6/01093.jpg,0,0,0,0,0,0,0,1,0,1,0,0
22601,BP4D/aligned_images/M002/T2/00081.jpg,0,0,1,0,1,0,0,1,0,0,1,0
44127,BP4D/aligned_images/M017/T3/00039.jpg,0,0,0,0,1,0,1,0,0,0,0,0
63048,BP4D/aligned_images/F012/T5/00241.jpg,0,0,0,0,0,1,1,0,0,0,0,0
32380,BP4D/aligned_images/M010/T8/00125.jpg,0,0,1,0,1,1,0,1,1,0,1,0
52044,BP4D/aligned_images/F004/T5/00800.jpg,1,0,0,1,1,1,1,1,0,0,0,0
20366,BP4D/aligned_images/F022/T5/00395.jpg,0,0,0,1,1,0,1,1,1,1,0,1
78815,BP4D/aligned_images/F021/T1/00121.jpg,1,1,0,0,0,1,1,0,0,0,0,0
67613,BP4D/aligned_images/F014/T7/00901.jpg,0,0,0,0,0,1,1,1,0,0,0,0
53280,BP4D/aligned_images/F004/T7/01697.jpg,0,1,0,1,1,1,1,0,0,0,0,0
47991,BP4D/aligned_images/M018/T4/01083.jpg,0,0,0,0,0,1,0,1,0,0,0,0
49554,BP4D/aligned_images/M018/T7/00650.jpg,0,0,0,0,1,0,1,0,0,0,0,0
63301,BP4D/aligned_images/F012/T5/00494.jpg,1,0,0,0,1,1,1,0,0,0,0,0
83156,BP4D/aligned_images/M003/T3/00009.jpg,0,0,0,0,0,0,0,0,0,0,0,0
70962,BP4D/aligned_images/F015/T7/01080.jpg,1,1,0,0,0,0,0,0,0,0,0,0
55811,BP4D/aligned_images/F006/T5/00559.jpg,0,0,0,1,0,1,1,1,0,1,0,1
84151,BP4D/aligned_images/M003/T5/01175.jpg,0,0,0,1,1,1,1,0,0,0,0,0
79813,BP4D/aligned_images/F021/T3/00138.jpg,0,0,0,0,0,0,0,0,0,0,0,0
47133,BP4D/aligned_images/M018/T1/00465.jpg,0,0,0,0,0,0,1,0,0,0,0,0
47649,BP4D/aligned_images/M018/T2/00714.jpg,0,0,0,0,0,0,0,0,0,0,0,0
5803,BP4D/aligned_images/F005/T5/01111.jpg,1,0,1,0,0,0,0,1,0,0,0,0
56900,BP4D/aligned_images/F006/T7/00654.jpg,1,1,0,1,0,1,1,1,0,0,1,0
87239,BP4D/aligned_images/M006/T5/00869.jpg,0,0,0,1,0,1,1,0,0,1,0,0
15081,BP4D/aligned_images/F020/T1/01147.jpg,0,0,0,1,1,1,1,1,0,0,0,0
20930,BP4D/aligned_images/F022/T6/00181.jpg,0,0,1,1,1,1,0,1,1,1,0,1
59432,BP4D/aligned_images/F007/T5/00204.jpg,1,0,1,1,1,1,1,1,0,0,0,0
43603,BP4D/aligned_images/M017/T2/01116.jpg,0,0,1,0,0,0,0,0,0,0,0,0
13006,BP4D/aligned_images/F013/T4/00652.jpg,1,1,0,1,1,1,1,1,0,0,0,0
15861,BP4D/aligned_images/F020/T3/00081.jpg,0,0,0,0,0,0,0,1,0,0,0,0
25372,BP4D/aligned_images/M002/T7/01199.jpg,0,0,0,1,1,1,0,1,0,0,1,0
