,image_path,au1,au2,au4,au6,au7,au10,au12,au14,au15,au17,au23,au24
86629,BP4D/aligned_images/M008/T2/00540.jpg,0,0,0,0,0,0,0,1,0,1,1,0
80746,BP4D/aligned_images/M004/T5/00574.jpg,0,0,1,1,1,1,1,0,1,1,1,0
53061,BP4D/aligned_images/F002/T7/01092.jpg,0,0,0,0,1,0,1,0,0,1,0,0
41120,BP4D/aligned_images/M009/T6/00376.jpg,0,0,1,0,0,0,0,1,1,1,0,1
37441,BP4D/aligned_images/M006/T6/00575.jpg,0,0,1,1,1,1,0,0,0,1,1,1
59811,BP4D/aligned_images/F009/T6/01028.jpg,0,0,1,0,0,0,0,0,0,0,1,0
32134,BP4D/aligned_images/M003/T1/00383.jpg,0,0,0,0,0,1,0,1,1,0,0,0
95759,BP4D/aligned_images/M014/T7/00827.jpg,0,0,0,0,0,1,1,0,0,0,0,0
48417,BP4D/aligned_images/F001/T6/00304.jpg,0,0,0,1,1,1,1,1,0,1,1,1
35178,BP4D/aligned_images/M006/T1/00755.jpg,0,0,0,0,0,0,0,1,0,0,0,0
91984,BP4D/aligned_images/M012/T6/00492.jpg,0,0,0,0,0,0,0,0,0,0,0,0
95070,BP4D/aligned_images/M014/T5/01321.jpg,0,0,0,1,0,1,1,1,0,0,0,0
72200,BP4D/aligned_images/F023/T4/00709.jpg,0,0,0,1,1,1,1,1,1,1,1,0
64280,BP4D/aligned_images/F016/T1/00497.jpg,0,0,0,1,1,1,1,0,0,0,0,0
57801,BP4D/aligned_images/F009/T2/00129.jpg,0,0,1,0,0,0,0,0,0,0,0,0
2076,BP4D/aligned_images/F004/T5/00989.jpg,1,0,0,1,1,1,1,1,0,0,0,0
26458,BP4D/aligned_images/F019/T4/00154.jpg,0,0,0,1,1,1,1,0,1,1,1,0
46848,BP4D/aligned_images/F001/T3/00035.jpg,0,0,0,0,0,0,0,0,0,0,0,0
74818,BP4D/aligned_images/M001/T1/01001.jpg,0,0,0,1,1,1,1,0,0,0,0,0
56841,BP4D/aligned_images/F008/T8/00094.jpg,0,0,0,0,0,0,0,0,0,0,0,0
72900,BP4D/aligned_images/F023/T5/00545.jpg,1,1,0,1,1,1,1,1,1,1,1,1
35826,BP4D/aligned_images/M006/T2/01240.jpg,0,0,0,0,1,0,0,0,0,0,0,0
63777,BP4D/aligned_images/F010/T8/00163.jpg,0,0,0,1,1,1,1,0,1,1,1,0
57061,BP4D/aligned_images/F008/T8/00314.jpg,0,0,0,1,1,1,1,0,0,0,0,0
78298,BP4D/aligned_images/M001/T8/00007.jpg,0,1,0,0,0,0,0,0,0,0,0,0
43589,BP4D/aligned_images/M015/T3/00325.jpg,0,1,0,1,1,1,1,1,0,0,0,0
33087,BP4D/aligned_images/M003/T3/00097.jpg,0,0,0,0,0,0,0,0,0,0,0,0
63150,BP4D/aligned_images/F010/T6/00546.jpg,0,0,0,0,1,1,1,0,0,0,0,0
35889,BP4D/aligned_images/M006/T2/01303.jpg,0,0,0,0,0,0,0,0,0,0,0,0
68615,BP4D/aligned_images/F018/T4/00512.jpg,0,0,0,1,1,1,1,1,1,0,0,0
9461,BP4D/aligned_images/F007/T5/00390.jpg,1,0,1,1,1,1,1,1,1,0,1,0
69269,BP4D/aligned_images/F018/T5/00501.jpg,0,0,0,0,1,1,1,1,1,0,0,0
9090,BP4D/aligned_images/F007/T4/01539.jpg,1,1,1,1,1,1,1,0,0,0,1,0
14715,BP4D/aligned_images/F014/T1/00701.jpg,0,0,0,0,0,0,0,1,0,1,0,0
19495,BP4D/aligned_images/F015/T4/02046.jpg,0,0,0,0,0,1,0,1,0,0,0,0
51772,BP4D/aligned_images/F002/T5/00928.jpg,0,0,1,0,1,0,1,0,0,1,0,0
28781,BP4D/aligned_images/F021/T1/00244.jpg,0,0,0,1,1,1,1,0,0,0,0,0
79194,BP4D/aligned_images/M004/T2/00966.jpg,0,0,1,0,1,0,0,0,0,0,0,0
31035,BP4D/aligned_images/F021/T6/00304.jpg,1,0,1,1,1,1,1,1,1,1,1,0
89273,BP4D/aligned_images/M012/T1/00783.jpg,0,0,0,1,1,1,1,1,0,0,0,0
50385,BP4D/aligned_images/F002/T2/00250.jpg,0,0,0,0,0,0,0,0,0,1,1,1
19467,BP4D/aligned_images/F015/T4/02018.jpg,1,0,0,0,0,1,0,1,0,1,1,0
75987,BP4D/aligned_images/M001/T3/00217.jpg,0,0,0,0,0,0,0,0,0,0,0,0
63417,BP4D/aligned_images/F010/T7/00364.jpg,1,1,0,0,1,1,0,0,0,0,0,0
85614,BP4D/aligned_images/M007/T8/00293.jpg,1,0,1,0,1,1,0,0,0,0,0,0
60236,BP4D/aligned_images/F009/T7/01419.jpg,0,0,0,0,0,1,0,1,0,0,0,0
31697,BP4D/aligned_images/F021/T8/00134.jpg,1,0,1,0,0,1,0,1,1,0,1,0
11412,BP4D/aligned_images/F012/T2/01151.jpg,0,0,0,0,0,0,0,0,0,1,0,0
49178,BP4D/aligned_images/F001/T8/00454.jpg,0,0,0,0,0,1,1,1,0,1,0,1
62188,BP4D/aligned_images/F010/T5/00018.jpg,0,0,0,1,1,1,1,1,0,0,0,0
87726,BP4D/aligned_images/M008/T5/01040.jpg,0,1,0,1,1,1,1,1,0,0,1,0
35001,BP4D/aligned_images/M003/T8/00093.jpg,0,0,1,1,1,1,1,1,1,0,1,1
