,image_path,au1,au2,au4,au6,au9,au12,au25,au26
51783,DISFA/aligned_images/SN011/03394.jpg,0,0,1,0,0,0,0,0
49126,DISFA/aligned_images/SN011/00737.jpg,0,0,0,0,0,0,1,1
40768,DISFA/aligned_images/SN032/02069.jpg,1,0,0,0,0,0,1,1
47700,DISFA/aligned_images/SN006/04156.jpg,0,0,0,0,0,0,0,0
48232,DISFA/aligned_images/SN006/04688.jpg,0,0,0,1,0,0,1,0
22200,DISFA/aligned_images/SN016/02881.jpg,0,0,1,0,0,0,0,0
86846,DISFA/aligned_images/SN031/04542.jpg,0,0,0,0,0,0,0,0
20139,DISFA/aligned_images/SN016/00820.jpg,0,0,0,0,0,0,1,0
70595,DISFA/aligned_images/SN021/02826.jpg,0,0,0,0,0,0,0,0
10493,DISFA/aligned_images/SN009/00807.jpg,0,0,0,0,0,1,0,0
79201,DISFA/aligned_images/SN028/01742.jpg,0,0,1,1,1,0,1,1
57783,DISFA/aligned_images/SN012/04549.jpg,0,0,1,0,0,0,1,0
54510,DISFA/aligned_images/SN012/01276.jpg,0,0,0,0,0,0,1,0
65338,DISFA/aligned_images/SN018/02414.jpg,0,0,1,0,0,0,0,0
79105,DISFA/aligned_images/SN028/01646.jpg,0,0,0,0,0,0,1,0
14333,DISFA/aligned_images/SN009/04703.jpg,0,0,0,0,0,0,0,0
46338,DISFA/aligned_images/SN006/02794.jpg,0,0,0,0,0,0,0,0
36062,DISFA/aligned_images/SN030/02208.jpg,0,0,0,0,0,0,0,0
76726,DISFA/aligned_images/SN024/04112.jpg,0,0,0,0,0,0,0,0
7086,DISFA/aligned_images/SN002/02245.jpg,0,0,0,0,0,0,0,1
68529,DISFA/aligned_images/SN021/00760.jpg,0,0,0,0,0,0,0,0
82286,DISFA/aligned_images/SN028/04827.jpg,0,0,0,0,0,0,1,1
44321,DISFA/aligned_images/SN006/00777.jpg,0,0,0,1,0,1,1,0
13296,DISFA/aligned_images/SN009/03666.jpg,0,0,0,0,0,0,0,0
30383,DISFA/aligned_images/SN027/01374.jpg,0,0,0,0,0,0,0,0
26691,DISFA/aligned_images/SN026/02527.jpg,0,0,0,0,0,0,0,0
68593,DISFA/aligned_images/SN021/00824.jpg,0,0,0,0,0,0,0,0
26234,DISFA/aligned_images/SN026/02070.jpg,0,0,0,0,1,0,0,0
60064,DISFA/aligned_images/SN013/01985.jpg,0,0,0,0,0,0,0,0
17593,DISFA/aligned_images/SN010/03118.jpg,0,0,0,0,0,0,0,0
55306,DISFA/aligned_images/SN012/02072.jpg,0,0,0,0,0,0,1,0
18095,DISFA/aligned_images/SN010/03620.jpg,0,0,0,0,0,0,0,0
39594,DISFA/aligned_images/SN032/00895.jpg,1,0,0,0,0,0,1,1
7048,DISFA/aligned_images/SN002/02207.jpg,0,0,0,0,0,0,0,1
8930,DISFA/aligned_images/SN002/04089.jpg,0,0,0,0,0,0,0,0
40597,DISFA/aligned_images/SN032/01898.jpg,0,0,0,0,0,0,1,1
65708,DISFA/aligned_images/SN018/02784.jpg,0,0,0,0,0,0,0,0
19223,DISFA/aligned_images/SN010/04748.jpg,0,0,0,0,0,0,0,0
51004,DISFA/aligned_images/SN011/02615.jpg,0,0,1,0,0,0,0,0
64965,DISFA/aligned_images/SN018/02041.jpg,0,0,1,0,0,0,0,0
28387,DISFA/aligned_images/SN026/04223.jpg,0,0,0,0,0,0,0,0
41843,DISFA/aligned_images/SN032/03144.jpg,0,0,0,0,0,0,0,1
77921,DISFA/aligned_images/SN028/00462.jpg,0,0,0,0,0,0,1,1
25079,DISFA/aligned_images/SN026/00915.jpg,0,0,0,0,0,0,0,0
39261,DISFA/aligned_images/SN032/00562.jpg,1,0,0,0,0,0,1,0
64081,DISFA/aligned_images/SN018/01157.jpg,0,0,1,0,0,1,1,0
74306,DISFA/aligned_images/SN024/01692.jpg,0,0,1,0,1,0,0,0
26616,DISFA/aligned_images/SN026/02452.jpg,0,0,0,1,0,0,1,0
84670,DISFA/aligned_images/SN031/02366.jpg,0,0,0,0,0,0,0,1
42434,DISFA/aligned_images/SN032/03735.jpg,0,0,0,0,0,0,0,0
54776,DISFA/aligned_images/SN012/01542.jpg,0,0,0,0,0,0,1,0
2534,DISFA/aligned_images/SN001/02535.jpg,0,0,0,0,0,0,0,0
71607,DISFA/aligned_images/SN021/03838.jpg,0,0,0,0,0,0,0,0
71213,DISFA/aligned_images/SN021/03444.jpg,0,0,0,0,0,0,0,0
69689,DISFA/aligned_images/SN021/01920.jpg,0,0,0,0,0,0,0,0
79230,DISFA/aligned_images/SN028/01771.jpg,0,0,1,1,1,0,1,1
82313,DISFA/aligned_images/SN031/00009.jpg,0,0,0,0,0,0,0,1
49153,DISFA/aligned_images/SN011/00764.jpg,0,0,0,1,0,1,1,1
5399,DISFA/aligned_images/SN002/00555.jpg,0,0,0,0,0,0,0,0
70337,DISFA/aligned_images/SN021/02568.jpg,1,0,1,0,0,0,0,0
69491,DISFA/aligned_images/SN021/01722.jpg,0,0,1,0,0,0,1,0
58359,DISFA/aligned_images/SN013/00280.jpg,0,0,0,0,0,0,0,0
57283,DISFA/aligned_images/SN012/04049.jpg,0,0,0,0,0,0,0,0
32072,DISFA/aligned_images/SN027/03063.jpg,0,0,0,0,0,0,0,0
82724,DISFA/aligned_images/SN031/00420.jpg,0,0,0,0,0,0,0,0
82676,DISFA/aligned_images/SN031/00372.jpg,0,0,0,1,0,1,1,1
51980,DISFA/aligned_images/SN011/03591.jpg,0,0,1,0,0,0,0,0
39836,DISFA/aligned_images/SN032/01137.jpg,1,0,0,0,0,1,1,1
48421,DISFA/aligned_images/SN011/00032.jpg,0,0,0,0,0,0,0,0
82432,DISFA/aligned_images/SN031/00128.jpg,0,0,0,0,0,0,1,0
23464,DISFA/aligned_images/SN016/04145.jpg,0,0,1,0,0,0,0,0
56662,DISFA/aligned_images/SN012/03428.jpg,0,0,0,0,0,0,1,0
86795,DISFA/aligned_images/SN031/04491.jpg,0,0,0,0,0,0,0,0
78075,DISFA/aligned_images/SN028/00616.jpg,0,0,0,0,0,0,0,0
29575,DISFA/aligned_images/SN027/00566.jpg,0,0,0,0,0,1,1,1
47657,DISFA/aligned_images/SN006/04113.jpg,0,0,0,0,0,0,0,0
16146,DISFA/aligned_images/SN010/01671.jpg,0,0,1,0,0,0,0,0
55163,DISFA/aligned_images/SN012/01929.jpg,0,0,0,0,0,0,1,0
6835,DISFA/aligned_images/SN002/01994.jpg,0,0,0,0,0,0,0,1
51587,DISFA/aligned_images/SN011/03198.jpg,0,0,1,0,0,0,0,0
18177,DISFA/aligned_images/SN010/03702.jpg,0,0,0,0,0,0,0,0
16990,DISFA/aligned_images/SN010/02515.jpg,0,0,0,0,0,0,0,0
77172,DISFA/aligned_images/SN024/04558.jpg,0,0,0,0,0,0,0,0
41786,DISFA/aligned_images/SN032/03087.jpg,0,0,0,0,0,0,0,0
61371,DISFA/aligned_images/SN013/03292.jpg,0,0,0,0,0,0,0,0
34774,DISFA/aligned_images/SN030/00920.jpg,0,0,0,0,0,0,0,0
25027,DISFA/aligned_images/SN026/00863.jpg,0,0,0,0,0,0,0,0
62233,DISFA/aligned_images/SN013/04154.jpg,0,0,0,0,0,0,0,0
13631,DISFA/aligned_images/SN009/04001.jpg,0,0,0,0,0,0,0,0
36287,DISFA/aligned_images/SN030/02433.jpg,0,0,0,0,0,0,0,0
19023,DISFA/aligned_images/SN010/04548.jpg,0,0,1,0,0,0,0,0
44779,DISFA/aligned_images/SN006/01235.jpg,0,0,0,0,0,0,0,0
72332,DISFA/aligned_images/SN021/04563.jpg,0,0,1,0,0,0,1,0
84349,DISFA/aligned_images/SN031/02045.jpg,0,0,0,0,0,1,1,1
35244,DISFA/aligned_images/SN030/01390.jpg,0,1,0,1,0,1,1,0
16764,DISFA/aligned_images/SN010/02289.jpg,0,0,0,0,0,0,0,0
74736,DISFA/aligned_images/SN024/02122.jpg,0,0,0,0,0,0,1,0
73268,DISFA/aligned_images/SN024/00654.jpg,1,0,0,0,0,0,0,0
86485,DISFA/aligned_images/SN031/04181.jpg,0,0,0,0,0,0,0,0
85485,DISFA/aligned_images/SN031/03181.jpg,0,0,0,0,0,0,0,0
21857,DISFA/aligned_images/SN016/02538.jpg,0,0,0,0,0,0,0,0
16404,DISFA/aligned_images/SN010/01929.jpg,0,0,0,0,0,0,0,0
29805,DISFA/aligned_images/SN027/00796.jpg,0,0,0,0,0,1,1,0
76275,DISFA/aligned_images/SN024/03661.jpg,0,0,0,0,0,0,0,0
11844,DISFA/aligned_images/SN009/02214.jpg,0,0,0,0,0,0,0,0
19354,DISFA/aligned_images/SN016/00035.jpg,1,0,1,0,0,0,0,0
83896,DISFA/aligned_images/SN031/01592.jpg,0,0,0,0,0,1,1,0
4541,DISFA/aligned_images/SN001/04542.jpg,0,0,0,0,0,0,1,1
54068,DISFA/aligned_images/SN012/00834.jpg,0,0,0,0,0,1,1,0
25856,DISFA/aligned_images/SN026/01692.jpg,0,0,1,1,1,0,1,0
49755,DISFA/aligned_images/SN011/01366.jpg,0,0,0,0,0,0,1,0
38892,DISFA/aligned_images/SN032/00193.jpg,0,0,0,0,0,1,1,0
79840,DISFA/aligned_images/SN028/02381.jpg,0,0,0,0,0,0,1,1
50558,DISFA/aligned_images/SN011/02169.jpg,0,0,1,0,0,0,0,0
78110,DISFA/aligned_images/SN028/00651.jpg,0,0,0,1,0,1,1,0
2708,DISFA/aligned_images/SN001/02709.jpg,0,0,0,0,0,0,0,0
23276,DISFA/aligned_images/SN016/03957.jpg,0,0,1,0,0,0,0,0
17235,DISFA/aligned_images/SN010/02760.jpg,0,0,0,0,0,0,0,0
50284,DISFA/aligned_images/SN011/01895.jpg,0,0,0,0,0,1,1,0
61212,DISFA/aligned_images/SN013/03133.jpg,0,0,0,1,1,1,1,0
71928,DISFA/aligned_images/SN021/04159.jpg,1,0,1,0,0,0,0,0
15180,DISFA/aligned_images/SN010/00705.jpg,0,0,0,0,0,0,0,0
14977,DISFA/aligned_images/SN010/00502.jpg,0,0,0,0,0,0,0,0
87133,DISFA/aligned_images/SN031/04829.jpg,0,0,1,1,1,0,1,0
4043,DISFA/aligned_images/SN001/04044.jpg,0,0,0,0,0,0,0,0
28627,DISFA/aligned_images/SN026/04463.jpg,0,0,0,0,0,0,0,0
10893,DISFA/aligned_images/SN009/01207.jpg,0,0,0,0,0,0,0,0
57184,DISFA/aligned_images/SN012/03950.jpg,0,0,0,0,0,0,0,0
53540,DISFA/aligned_images/SN012/00306.jpg,0,0,0,0,0,1,1,0
66704,DISFA/aligned_images/SN018/03780.jpg,0,0,0,0,0,0,0,0
67712,DISFA/aligned_images/SN018/04788.jpg,0,0,1,0,0,0,0,0
13699,DISFA/aligned_images/SN009/04069.jpg,0,0,0,0,0,0,0,0
35403,DISFA/aligned_images/SN030/01549.jpg,0,0,0,0,0,0,1,0
10429,DISFA/aligned_images/SN009/00743.jpg,0,0,0,0,0,0,0,0
23155,DISFA/aligned_images/SN016/03836.jpg,0,0,1,0,0,0,0,0
22866,DISFA/aligned_images/SN016/03547.jpg,0,0,1,0,0,0,0,0
68605,DISFA/aligned_images/SN021/00836.jpg,0,0,0,0,0,0,0,0
86208,DISFA/aligned_images/SN031/03904.jpg,0,0,0,0,0,0,0,0
49051,DISFA/aligned_images/SN011/00662.jpg,0,0,0,1,0,1,1,0
45799,DISFA/aligned_images/SN006/02255.jpg,0,0,1,0,0,0,0,0
659,DISFA/aligned_images/SN001/00660.jpg,0,0,0,0,0,0,0,0
50549,DISFA/aligned_images/SN011/02160.jpg,0,0,1,0,0,0,0,0
47780,DISFA/aligned_images/SN006/04236.jpg,0,0,0,0,0,0,0,0
65149,DISFA/aligned_images/SN018/02225.jpg,0,0,1,0,0,0,0,0
41991,DISFA/aligned_images/SN032/03292.jpg,0,0,0,0,0,0,0,0
23699,DISFA/aligned_images/SN016/04380.jpg,0,0,0,0,0,0,1,0
56360,DISFA/aligned_images/SN012/03126.jpg,0,0,0,0,0,0,1,0
14099,DISFA/aligned_images/SN009/04469.jpg,0,0,0,0,0,0,0,0
28203,DISFA/aligned_images/SN026/04039.jpg,0,0,0,0,0,0,0,1
20205,DISFA/aligned_images/SN016/00886.jpg,0,0,0,0,0,0,1,0
26919,DISFA/aligned_images/SN026/02755.jpg,0,0,0,0,0,0,0,0
46045,DISFA/aligned_images/SN006/02501.jpg,0,0,0,0,0,0,0,0
60438,DISFA/aligned_images/SN013/02359.jpg,0,0,0,0,0,0,0,0
61660,DISFA/aligned_images/SN013/03581.jpg,0,0,0,0,0,0,0,0
22565,DISFA/aligned_images/SN016/03246.jpg,0,0,1,0,0,0,0,0
80334,DISFA/aligned_images/SN028/02875.jpg,0,0,0,0,0,0,0,0
78041,DISFA/aligned_images/SN028/00582.jpg,0,0,0,0,0,0,0,0
12935,DISFA/aligned_images/SN009/03305.jpg,0,0,0,0,0,0,0,0
3437,DISFA/aligned_images/SN001/03438.jpg,0,0,0,0,0,0,0,0
33808,DISFA/aligned_images/SN027/04799.jpg,0,0,0,0,0,1,1,0
77763,DISFA/aligned_images/SN028/00304.jpg,0,0,0,1,0,1,1,0
78510,DISFA/aligned_images/SN028/01051.jpg,0,0,0,0,0,0,0,0
75683,DISFA/aligned_images/SN024/03069.jpg,0,0,0,0,0,0,0,0
40676,DISFA/aligned_images/SN032/01977.jpg,0,0,1,1,1,0,1,1
80982,DISFA/aligned_images/SN028/03523.jpg,0,0,0,0,0,0,0,0
78467,DISFA/aligned_images/SN028/01008.jpg,0,0,0,0,0,0,1,0
2753,DISFA/aligned_images/SN001/02754.jpg,0,0,0,0,0,0,0,0
64456,DISFA/aligned_images/SN018/01532.jpg,0,0,1,0,1,0,0,0
6856,DISFA/aligned_images/SN002/02015.jpg,0,0,0,0,0,0,1,1
33590,DISFA/aligned_images/SN027/04581.jpg,0,0,0,0,0,0,1,0
57526,DISFA/aligned_images/SN012/04292.jpg,0,0,0,0,0,0,0,0
8764,DISFA/aligned_images/SN002/03923.jpg,0,0,0,0,0,0,0,0
29513,DISFA/aligned_images/SN027/00504.jpg,0,0,0,0,0,0,0,0
28332,DISFA/aligned_images/SN026/04168.jpg,0,0,0,0,0,0,0,0
84981,DISFA/aligned_images/SN031/02677.jpg,0,0,0,0,0,0,0,0
40090,DISFA/aligned_images/SN032/01391.jpg,0,0,0,0,0,1,1,1
77416,DISFA/aligned_images/SN024/04802.jpg,1,1,0,0,0,0,1,0
5095,DISFA/aligned_images/SN002/00251.jpg,0,0,0,0,0,1,1,1
69910,DISFA/aligned_images/SN021/02141.jpg,0,0,0,0,0,0,1,0
46034,DISFA/aligned_images/SN006/02490.jpg,0,0,0,0,0,0,0,0
46809,DISFA/aligned_images/SN006/03265.jpg,0,0,0,0,0,0,0,0
83217,DISFA/aligned_images/SN031/00913.jpg,0,0,0,0,0,0,0,0
51027,DISFA/aligned_images/SN011/02638.jpg,0,0,1,0,0,0,0,1
79420,DISFA/aligned_images/SN028/01961.jpg,0,0,0,0,0,0,0,0
39851,DISFA/aligned_images/SN032/01152.jpg,1,0,0,0,0,1,1,1
