,image_path,au1,au2,au4,au6,au9,au12,au25,au26
415,DISFA/aligned_images/SN003/00416.jpg,0,0,0,0,0,0,0,0
54576,DISFA/aligned_images/SN009/01729.jpg,0,0,0,0,0,0,0,0
10260,DISFA/aligned_images/SN005/00571.jpg,0,0,0,0,0,1,1,0
69802,DISFA/aligned_images/SN026/02477.jpg,0,0,0,0,0,0,1,0
79545,DISFA/aligned_images/SN030/02530.jpg,0,0,0,0,0,0,0,0
14764,DISFA/aligned_images/SN007/00230.jpg,0,0,0,1,0,1,1,0
15209,DISFA/aligned_images/SN007/00675.jpg,0,0,0,0,0,0,0,0
13145,DISFA/aligned_images/SN005/03456.jpg,0,0,0,0,0,0,0,0
74434,DISFA/aligned_images/SN027/02264.jpg,0,0,0,0,0,0,0,0
17072,DISFA/aligned_images/SN007/02538.jpg,0,0,0,0,0,0,0,0
17426,DISFA/aligned_images/SN007/02892.jpg,0,0,1,0,0,0,0,0
50422,DISFA/aligned_images/SN002/02420.jpg,0,0,0,0,0,0,1,1
72029,DISFA/aligned_images/SN026/04704.jpg,0,0,0,0,0,0,0,0
59073,DISFA/aligned_images/SN010/01437.jpg,0,0,0,0,0,0,0,0
34448,DISFA/aligned_images/SN025/00546.jpg,0,0,0,0,0,0,1,0
19277,DISFA/aligned_images/SN007/04743.jpg,0,0,0,0,0,0,0,0
2955,DISFA/aligned_images/SN003/02956.jpg,0,0,1,0,0,0,0,0
27806,DISFA/aligned_images/SN017/03582.jpg,0,0,0,0,0,0,0,0
19289,DISFA/aligned_images/SN007/04755.jpg,0,0,0,0,0,0,0,0
31316,DISFA/aligned_images/SN023/02259.jpg,0,0,1,0,0,0,1,0
22989,DISFA/aligned_images/SN008/03610.jpg,0,0,0,0,0,0,0,0
61112,DISFA/aligned_images/SN010/03476.jpg,0,0,0,0,0,0,0,0
74483,DISFA/aligned_images/SN027/02313.jpg,0,0,0,0,0,0,0,0
72537,DISFA/aligned_images/SN027/00367.jpg,0,0,0,0,0,0,0,0
77532,DISFA/aligned_images/SN030/00517.jpg,0,0,0,0,0,0,0,0
20698,DISFA/aligned_images/SN008/01319.jpg,1,1,0,0,0,0,0,0
25682,DISFA/aligned_images/SN017/01458.jpg,0,0,0,1,0,1,0,0
73503,DISFA/aligned_images/SN027/01333.jpg,1,0,1,0,0,0,0,0
14894,DISFA/aligned_images/SN007/00360.jpg,0,0,0,0,0,0,0,0
71986,DISFA/aligned_images/SN026/04661.jpg,0,0,0,0,0,0,0,0
68256,DISFA/aligned_images/SN026/00931.jpg,0,0,0,0,0,0,0,0
36161,DISFA/aligned_images/SN025/02259.jpg,0,0,0,0,0,1,1,0
75330,DISFA/aligned_images/SN027/03160.jpg,0,0,0,0,0,0,0,0
14335,DISFA/aligned_images/SN005/04646.jpg,0,0,0,0,0,0,1,1
68622,DISFA/aligned_images/SN026/01297.jpg,0,0,0,0,0,0,0,0
75224,DISFA/aligned_images/SN027/03054.jpg,0,0,0,0,0,0,0,0
80842,DISFA/aligned_images/SN030/03827.jpg,0,0,0,0,0,0,0,0
33820,DISFA/aligned_images/SN023/04763.jpg,0,0,1,0,0,0,1,0
79891,DISFA/aligned_images/SN030/02876.jpg,0,0,0,0,0,0,0,0
32395,DISFA/aligned_images/SN023/03338.jpg,0,0,0,0,0,0,0,0
70609,DISFA/aligned_images/SN026/03284.jpg,0,0,0,0,0,0,0,0
43887,DISFA/aligned_images/SN001/00727.jpg,0,0,0,0,0,0,0,0
22401,DISFA/aligned_images/SN008/03022.jpg,0,0,0,0,0,0,0,0
79614,DISFA/aligned_images/SN030/02599.jpg,0,0,0,0,0,0,0,0
13583,DISFA/aligned_images/SN005/03894.jpg,0,0,0,0,0,0,0,0
53805,DISFA/aligned_images/SN009/00958.jpg,0,0,0,0,0,0,0,0
68273,DISFA/aligned_images/SN026/00948.jpg,0,0,0,0,0,0,0,0
81199,DISFA/aligned_images/SN030/04184.jpg,0,0,0,0,0,0,0,0
36586,DISFA/aligned_images/SN025/02684.jpg,0,0,0,0,0,0,1,0
25598,DISFA/aligned_images/SN017/01374.jpg,0,0,0,1,0,1,0,0
41362,DISFA/aligned_images/SN029/02631.jpg,0,0,0,0,0,0,0,0
5522,DISFA/aligned_images/SN004/00678.jpg,0,0,0,1,0,1,1,0
17177,DISFA/aligned_images/SN007/02643.jpg,1,1,0,0,0,0,0,0
59938,DISFA/aligned_images/SN010/02302.jpg,0,0,0,0,0,0,0,0
82686,DISFA/aligned_images/SN032/00826.jpg,0,0,0,0,0,1,1,1
43329,DISFA/aligned_images/SN001/00169.jpg,0,0,0,0,0,1,0,0
48345,DISFA/aligned_images/SN002/00340.jpg,0,0,0,0,0,0,0,0
62769,DISFA/aligned_images/SN016/00289.jpg,0,0,0,0,0,0,1,0
64461,DISFA/aligned_images/SN016/01981.jpg,0,0,1,0,0,0,0,0
17537,DISFA/aligned_images/SN007/03003.jpg,0,0,0,0,0,0,0,0
49230,DISFA/aligned_images/SN002/01228.jpg,0,0,0,0,0,0,0,0
68352,DISFA/aligned_images/SN026/01027.jpg,0,0,0,1,0,1,1,0
86550,DISFA/aligned_images/SN032/04690.jpg,0,0,1,0,1,0,1,1
56674,DISFA/aligned_images/SN009/03883.jpg,0,0,0,0,0,0,0,0
60349,DISFA/aligned_images/SN010/02713.jpg,0,0,0,0,0,0,0,0
67319,DISFA/aligned_images/SN016/04839.jpg,1,1,0,0,0,0,0,0
15354,DISFA/aligned_images/SN007/00820.jpg,0,0,0,1,0,1,1,0
74555,DISFA/aligned_images/SN027/02385.jpg,0,0,0,0,0,0,0,0
4315,DISFA/aligned_images/SN003/04316.jpg,0,0,0,0,0,0,1,0
56410,DISFA/aligned_images/SN009/03619.jpg,0,0,0,0,0,0,0,0
81170,DISFA/aligned_images/SN030/04155.jpg,0,0,0,0,0,0,0,0
3295,DISFA/aligned_images/SN003/03296.jpg,0,0,0,0,0,0,0,0
73745,DISFA/aligned_images/SN027/01575.jpg,0,0,0,0,0,0,0,0
70216,DISFA/aligned_images/SN026/02891.jpg,0,0,0,0,0,0,0,0
48460,DISFA/aligned_images/SN002/00455.jpg,0,0,0,0,0,0,0,0
17521,DISFA/aligned_images/SN007/02987.jpg,0,0,0,0,0,0,0,0
38086,DISFA/aligned_images/SN025/04184.jpg,0,0,0,0,0,0,1,0
11670,DISFA/aligned_images/SN005/01981.jpg,0,0,0,0,0,0,1,0
24499,DISFA/aligned_images/SN017/00275.jpg,0,0,0,1,0,1,1,0
59420,DISFA/aligned_images/SN010/01784.jpg,0,0,0,0,0,0,0,0
54640,DISFA/aligned_images/SN009/01849.jpg,0,0,0,0,0,1,1,0
5161,DISFA/aligned_images/SN004/00317.jpg,0,0,0,0,0,1,0,0
57883,DISFA/aligned_images/SN010/00247.jpg,0,0,0,0,0,1,1,0
55790,DISFA/aligned_images/SN009/02999.jpg,0,0,0,0,0,0,0,0
85241,DISFA/aligned_images/SN032/03381.jpg,0,0,0,0,0,0,0,0
84918,DISFA/aligned_images/SN032/03058.jpg,0,0,0,0,0,0,0,0
86399,DISFA/aligned_images/SN032/04539.jpg,0,0,1,1,1,0,1,0
60321,DISFA/aligned_images/SN010/02685.jpg,0,0,0,0,0,0,0,0
34205,DISFA/aligned_images/SN025/00303.jpg,0,0,0,0,0,1,1,0
80480,DISFA/aligned_images/SN030/03465.jpg,0,0,0,0,0,0,0,0
46313,DISFA/aligned_images/SN001/03153.jpg,0,0,0,0,0,0,0,0
18115,DISFA/aligned_images/SN007/03581.jpg,0,0,0,0,0,0,0,0
19276,DISFA/aligned_images/SN007/04742.jpg,0,0,0,0,0,0,0,0
34497,DISFA/aligned_images/SN025/00595.jpg,0,0,0,0,0,0,1,0
40698,DISFA/aligned_images/SN029/01967.jpg,0,0,0,0,0,0,0,0
35699,DISFA/aligned_images/SN025/01797.jpg,0,0,0,1,0,1,1,0
57331,DISFA/aligned_images/SN009/04540.jpg,0,0,0,0,0,0,0,0
23529,DISFA/aligned_images/SN008/04150.jpg,0,0,0,0,0,0,0,0
64155,DISFA/aligned_images/SN016/01675.jpg,0,0,1,0,0,0,0,0
17837,DISFA/aligned_images/SN007/03303.jpg,0,0,0,0,0,0,0,0
68903,DISFA/aligned_images/SN026/01578.jpg,0,0,0,0,0,0,0,0
51583,DISFA/aligned_images/SN002/03581.jpg,0,0,0,0,0,0,0,0
8670,DISFA/aligned_images/SN004/03826.jpg,0,0,0,0,0,0,0,0
61557,DISFA/aligned_images/SN010/03921.jpg,0,0,0,0,0,0,0,0
23031,DISFA/aligned_images/SN008/03652.jpg,0,0,0,0,0,0,0,0
77283,DISFA/aligned_images/SN030/00268.jpg,0,0,0,0,0,0,0,0
32183,DISFA/aligned_images/SN023/03126.jpg,0,0,1,0,0,0,0,0
79818,DISFA/aligned_images/SN030/02803.jpg,0,0,0,0,0,0,0,0
24896,DISFA/aligned_images/SN017/00672.jpg,0,0,0,1,0,1,0,0
45996,DISFA/aligned_images/SN001/02836.jpg,0,0,0,0,0,0,0,0
5600,DISFA/aligned_images/SN004/00756.jpg,0,0,0,0,0,1,0,0
52983,DISFA/aligned_images/SN009/00136.jpg,0,0,0,0,0,0,0,0
10575,DISFA/aligned_images/SN005/00886.jpg,0,0,0,0,0,0,0,0
85849,DISFA/aligned_images/SN032/03989.jpg,0,0,0,0,0,0,0,0
53053,DISFA/aligned_images/SN009/00206.jpg,0,0,0,0,0,0,0,0
32996,DISFA/aligned_images/SN023/03939.jpg,0,0,0,0,0,0,0,0
51846,DISFA/aligned_images/SN002/03844.jpg,0,0,0,0,0,0,0,0
14756,DISFA/aligned_images/SN007/00222.jpg,0,0,0,1,0,1,1,0
76073,DISFA/aligned_images/SN027/03903.jpg,0,0,0,0,0,0,0,0
33158,DISFA/aligned_images/SN023/04101.jpg,0,0,0,0,0,0,1,0
75728,DISFA/aligned_images/SN027/03558.jpg,0,0,0,0,0,0,0,0
11941,DISFA/aligned_images/SN005/02252.jpg,0,0,0,0,0,0,0,0
43278,DISFA/aligned_images/SN001/00118.jpg,0,0,0,0,0,1,0,0
50576,DISFA/aligned_images/SN002/02574.jpg,0,0,0,0,0,0,0,0
78628,DISFA/aligned_images/SN030/01613.jpg,0,0,0,0,0,0,0,0
77186,DISFA/aligned_images/SN030/00171.jpg,0,0,0,1,0,1,1,0
14992,DISFA/aligned_images/SN007/00458.jpg,0,0,0,0,0,0,0,0
6617,DISFA/aligned_images/SN004/01773.jpg,0,0,0,0,0,1,1,0
48853,DISFA/aligned_images/SN002/00851.jpg,0,0,0,0,0,0,0,0
31213,DISFA/aligned_images/SN023/02156.jpg,0,0,0,0,0,0,1,0
30471,DISFA/aligned_images/SN023/01414.jpg,0,0,0,0,0,0,1,0
84944,DISFA/aligned_images/SN032/03084.jpg,0,0,0,0,0,0,0,0
76664,DISFA/aligned_images/SN027/04494.jpg,0,0,0,0,0,0,1,0
77265,DISFA/aligned_images/SN030/00250.jpg,0,0,0,1,0,1,1,0
24960,DISFA/aligned_images/SN017/00736.jpg,0,0,0,1,0,1,0,0
2471,DISFA/aligned_images/SN003/02472.jpg,0,0,0,1,0,0,1,0
7564,DISFA/aligned_images/SN004/02720.jpg,0,0,1,0,1,0,0,0
21204,DISFA/aligned_images/SN008/01825.jpg,0,0,0,0,1,0,0,0
38270,DISFA/aligned_images/SN025/04368.jpg,0,0,0,0,0,0,1,0
3336,DISFA/aligned_images/SN003/03337.jpg,0,0,0,0,0,0,0,0
44299,DISFA/aligned_images/SN001/01139.jpg,0,0,0,0,0,0,0,0
68675,DISFA/aligned_images/SN026/01350.jpg,0,0,0,0,0,0,0,0
45408,DISFA/aligned_images/SN001/02248.jpg,0,0,0,0,0,0,0,0
24561,DISFA/aligned_images/SN017/00337.jpg,0,0,0,0,0,0,0,0
83831,DISFA/aligned_images/SN032/01971.jpg,0,0,1,0,1,0,1,1
2637,DISFA/aligned_images/SN003/02638.jpg,1,0,0,0,0,0,0,0
11547,DISFA/aligned_images/SN005/01858.jpg,0,0,1,0,0,0,0,0
76252,DISFA/aligned_images/SN027/04082.jpg,0,0,0,0,0,0,0,0
65560,DISFA/aligned_images/SN016/03080.jpg,0,0,1,0,0,0,0,0
52752,DISFA/aligned_images/SN002/04750.jpg,0,0,0,0,0,0,0,1
27687,DISFA/aligned_images/SN017/03463.jpg,0,0,0,0,0,0,0,0
879,DISFA/aligned_images/SN003/00880.jpg,0,0,0,0,0,0,0,0
49724,DISFA/aligned_images/SN002/01722.jpg,0,0,0,0,1,0,1,0
55456,DISFA/aligned_images/SN009/02665.jpg,0,0,0,0,0,0,0,0
81646,DISFA/aligned_images/SN030/04631.jpg,0,0,0,1,0,1,1,0
35908,DISFA/aligned_images/SN025/02006.jpg,0,0,0,0,0,0,1,0
73103,DISFA/aligned_images/SN027/00933.jpg,0,0,0,0,0,0,1,0
53084,DISFA/aligned_images/SN009/00237.jpg,0,0,0,0,0,0,0,0
63759,DISFA/aligned_images/SN016/01279.jpg,0,0,1,0,0,0,0,0
56591,DISFA/aligned_images/SN009/03800.jpg,0,0,0,0,0,0,0,0
82970,DISFA/aligned_images/SN032/01110.jpg,1,0,0,0,0,1,1,1
42087,DISFA/aligned_images/SN029/03356.jpg,0,0,1,0,0,0,0,0
71005,DISFA/aligned_images/SN026/03680.jpg,0,0,0,0,0,0,0,0
75951,DISFA/aligned_images/SN027/03781.jpg,0,0,0,0,0,0,0,0
51705,DISFA/aligned_images/SN002/03703.jpg,0,0,0,0,0,0,0,0
15060,DISFA/aligned_images/SN007/00526.jpg,0,0,0,0,0,1,0,0
54285,DISFA/aligned_images/SN009/01438.jpg,0,0,0,0,0,0,0,0
2245,DISFA/aligned_images/SN003/02246.jpg,0,0,1,1,1,0,1,1
85976,DISFA/aligned_images/SN032/04116.jpg,0,0,1,0,0,0,0,0
55392,DISFA/aligned_images/SN009/02601.jpg,0,0,0,0,0,0,0,0
20939,DISFA/aligned_images/SN008/01560.jpg,0,0,0,0,0,0,0,0
49575,DISFA/aligned_images/SN002/01573.jpg,0,0,0,0,0,0,0,1
40751,DISFA/aligned_images/SN029/02020.jpg,0,0,0,0,0,0,0,0
58409,DISFA/aligned_images/SN010/00773.jpg,0,0,0,1,0,1,1,0
30747,DISFA/aligned_images/SN023/01690.jpg,1,0,1,0,1,0,1,0
46467,DISFA/aligned_images/SN001/03307.jpg,0,0,0,0,0,0,0,0
7716,DISFA/aligned_images/SN004/02872.jpg,0,0,1,0,1,0,0,0
26394,DISFA/aligned_images/SN017/02170.jpg,0,0,0,0,0,0,0,1
28564,DISFA/aligned_images/SN017/04340.jpg,0,0,0,0,0,0,0,0
22387,DISFA/aligned_images/SN008/03008.jpg,0,0,0,0,0,0,0,0
25769,DISFA/aligned_images/SN017/01545.jpg,0,0,0,0,0,1,0,0
11849,DISFA/aligned_images/SN005/02160.jpg,0,0,0,0,0,0,0,0
29184,DISFA/aligned_images/SN023/00115.jpg,0,0,0,0,0,0,1,1
74805,DISFA/aligned_images/SN027/02635.jpg,0,0,0,0,0,0,0,0
51522,DISFA/aligned_images/SN002/03520.jpg,0,0,0,0,0,0,0,0
52187,DISFA/aligned_images/SN002/04185.jpg,0,0,0,0,0,0,0,0
26497,DISFA/aligned_images/SN017/02273.jpg,0,0,0,0,0,1,1,0
60607,DISFA/aligned_images/SN010/02971.jpg,0,0,0,0,0,0,0,0
27516,DISFA/aligned_images/SN017/03292.jpg,0,0,0,0,0,0,0,0
83102,DISFA/aligned_images/SN032/01242.jpg,0,0,0,0,0,0,0,0
83362,DISFA/aligned_images/SN032/01502.jpg,0,0,1,0,0,0,1,1
58206,DISFA/aligned_images/SN010/00570.jpg,0,0,0,0,0,0,0,0
2058,DISFA/aligned_images/SN003/02059.jpg,0,0,1,0,1,0,1,1
78854,DISFA/aligned_images/SN030/01839.jpg,0,0,1,1,1,0,1,0
43712,DISFA/aligned_images/SN001/00552.jpg,0,0,0,0,0,0,0,0
26195,DISFA/aligned_images/SN017/01971.jpg,0,0,0,0,0,0,0,0
27204,DISFA/aligned_images/SN017/02980.jpg,0,0,0,0,0,0,0,0
66353,DISFA/aligned_images/SN016/03873.jpg,0,0,1,0,0,0,0,0
43867,DISFA/aligned_images/SN001/00707.jpg,0,0,0,0,0,0,0,0
23326,DISFA/aligned_images/SN008/03947.jpg,0,0,0,0,0,0,0,0
33645,DISFA/aligned_images/SN023/04588.jpg,1,1,0,0,0,0,1,0
18913,DISFA/aligned_images/SN007/04379.jpg,0,0,0,0,0,0,0,0
20160,DISFA/aligned_images/SN008/00781.jpg,0,0,0,1,0,1,0,0
67726,DISFA/aligned_images/SN026/00401.jpg,0,0,0,0,0,0,0,0
19812,DISFA/aligned_images/SN008/00433.jpg,0,0,0,1,0,0,0,0
30420,DISFA/aligned_images/SN023/01363.jpg,0,0,0,0,0,0,0,0
71104,DISFA/aligned_images/SN026/03779.jpg,0,0,0,0,0,0,0,0
24395,DISFA/aligned_images/SN017/00171.jpg,0,0,0,1,0,1,0,0
39613,DISFA/aligned_images/SN029/00880.jpg,0,1,0,0,0,0,0,0
37338,DISFA/aligned_images/SN025/03436.jpg,0,0,0,0,0,0,1,0
55845,DISFA/aligned_images/SN009/03054.jpg,0,0,0,0,0,0,0,0
39470,DISFA/aligned_images/SN029/00723.jpg,0,0,0,0,0,0,0,0
32072,DISFA/aligned_images/SN023/03015.jpg,0,0,1,0,0,0,0,0
19402,DISFA/aligned_images/SN008/00023.jpg,0,0,0,0,0,0,0,0
4771,DISFA/aligned_images/SN003/04772.jpg,0,0,1,0,1,0,0,0
53925,DISFA/aligned_images/SN009/01078.jpg,0,0,0,0,0,0,0,0
39893,DISFA/aligned_images/SN029/01160.jpg,0,0,0,0,0,1,1,0
86620,DISFA/aligned_images/SN032/04760.jpg,0,0,1,0,1,0,1,0
55036,DISFA/aligned_images/SN009/02245.jpg,0,0,0,0,0,0,0,0
37611,DISFA/aligned_images/SN025/03709.jpg,0,0,0,0,0,0,1,0
7770,DISFA/aligned_images/SN004/02926.jpg,0,0,0,0,1,0,0,0
70773,DISFA/aligned_images/SN026/03448.jpg,0,0,0,0,0,0,0,0
35135,DISFA/aligned_images/SN025/01233.jpg,0,0,0,0,0,0,0,0
35743,DISFA/aligned_images/SN025/01841.jpg,0,0,0,0,0,1,1,0
16943,DISFA/aligned_images/SN007/02409.jpg,0,0,0,0,0,0,0,0
54100,DISFA/aligned_images/SN009/01253.jpg,0,0,0,0,0,0,0,0
33685,DISFA/aligned_images/SN023/04628.jpg,0,0,0,0,0,0,1,0
42678,DISFA/aligned_images/SN029/03947.jpg,0,0,1,0,0,0,0,0
37921,DISFA/aligned_images/SN025/04019.jpg,0,0,0,0,0,0,1,0
59181,DISFA/aligned_images/SN010/01545.jpg,0,0,0,0,0,0,0,0
65187,DISFA/aligned_images/SN016/02707.jpg,0,0,1,0,0,0,0,0
63891,DISFA/aligned_images/SN016/01411.jpg,0,0,0,0,0,0,0,0
9460,DISFA/aligned_images/SN004/04616.jpg,1,1,0,1,0,1,1,0
60907,DISFA/aligned_images/SN010/03271.jpg,0,0,0,0,0,0,0,0
42828,DISFA/aligned_images/SN029/04097.jpg,1,1,0,0,0,0,0,0
17021,DISFA/aligned_images/SN007/02487.jpg,0,0,0,0,0,0,0,0
18138,DISFA/aligned_images/SN007/03604.jpg,0,0,0,0,0,0,0,0
85308,DISFA/aligned_images/SN032/03448.jpg,0,0,0,0,0,0,0,0
84986,DISFA/aligned_images/SN032/03126.jpg,0,0,0,0,0,0,0,1
4134,DISFA/aligned_images/SN003/04135.jpg,0,0,0,0,0,0,0,0
81719,DISFA/aligned_images/SN030/04704.jpg,0,0,0,1,0,1,1,0
29616,DISFA/aligned_images/SN023/00547.jpg,0,0,0,0,0,1,1,0
3343,DISFA/aligned_images/SN003/03344.jpg,0,0,0,0,0,0,0,0
75202,DISFA/aligned_images/SN027/03032.jpg,0,0,0,0,0,0,0,0
37116,DISFA/aligned_images/SN025/03214.jpg,0,0,0,0,0,0,1,0
66644,DISFA/aligned_images/SN016/04164.jpg,0,0,1,0,0,0,0,0
20403,DISFA/aligned_images/SN008/01024.jpg,0,0,0,0,0,0,0,0
58446,DISFA/aligned_images/SN010/00810.jpg,0,0,0,1,0,1,1,0
28359,DISFA/aligned_images/SN017/04135.jpg,0,0,0,0,0,0,0,0
76991,DISFA/aligned_images/SN027/04821.jpg,0,0,0,0,0,1,1,0
55811,DISFA/aligned_images/SN009/03020.jpg,0,0,0,0,0,0,0,0
1503,DISFA/aligned_images/SN003/01504.jpg,0,0,0,0,0,0,0,0
8838,DISFA/aligned_images/SN004/03994.jpg,0,0,1,0,0,0,0,0
58605,DISFA/aligned_images/SN010/00969.jpg,0,0,1,0,0,1,1,0
20531,DISFA/aligned_images/SN008/01152.jpg,0,0,0,0,0,0,0,0
63371,DISFA/aligned_images/SN016/00891.jpg,0,0,0,0,0,0,1,0
54387,DISFA/aligned_images/SN009/01540.jpg,0,0,1,0,0,0,0,0
45994,DISFA/aligned_images/SN001/02834.jpg,0,0,0,0,0,0,0,0
578,DISFA/aligned_images/SN003/00579.jpg,0,0,0,1,0,1,1,0
33644,DISFA/aligned_images/SN023/04587.jpg,1,1,0,0,0,0,1,0
80827,DISFA/aligned_images/SN030/03812.jpg,0,0,0,0,0,0,0,0
8296,DISFA/aligned_images/SN004/03452.jpg,0,0,0,0,0,0,0,0
32446,DISFA/aligned_images/SN023/03389.jpg,0,0,0,0,0,0,0,0
57999,DISFA/aligned_images/SN010/00363.jpg,0,0,0,0,0,0,0,0
39623,DISFA/aligned_images/SN029/00890.jpg,0,0,0,0,0,0,0,0
39797,DISFA/aligned_images/SN029/01064.jpg,0,0,1,0,0,0,0,0
81573,DISFA/aligned_images/SN030/04558.jpg,0,0,0,1,0,1,1,0
85291,DISFA/aligned_images/SN032/03431.jpg,0,0,0,0,0,0,0,0
48506,DISFA/aligned_images/SN002/00501.jpg,0,0,0,0,0,0,0,0
65537,DISFA/aligned_images/SN016/03057.jpg,0,0,1,0,0,0,0,0
31275,DISFA/aligned_images/SN023/02218.jpg,0,0,1,0,0,0,1,0
84273,DISFA/aligned_images/SN032/02413.jpg,1,0,1,0,0,0,1,1
39799,DISFA/aligned_images/SN029/01066.jpg,0,0,1,0,0,0,0,0
2576,DISFA/aligned_images/SN003/02577.jpg,1,0,0,0,0,0,0,0
86129,DISFA/aligned_images/SN032/04269.jpg,0,0,0,0,0,0,1,0
56489,DISFA/aligned_images/SN009/03698.jpg,0,0,0,0,0,0,0,0
24861,DISFA/aligned_images/SN017/00637.jpg,0,0,0,1,0,1,0,0
24381,DISFA/aligned_images/SN017/00157.jpg,0,0,0,1,0,1,0,0
60355,DISFA/aligned_images/SN010/02719.jpg,0,0,0,0,0,0,0,0
6819,DISFA/aligned_images/SN004/01975.jpg,0,0,0,0,0,0,0,0
16447,DISFA/aligned_images/SN007/01913.jpg,0,0,0,0,1,0,0,0
18633,DISFA/aligned_images/SN007/04099.jpg,0,0,0,0,0,0,0,0
659,DISFA/aligned_images/SN003/00660.jpg,0,0,0,1,0,0,1,0
84884,DISFA/aligned_images/SN032/03024.jpg,0,0,0,0,0,0,0,0
43617,DISFA/aligned_images/SN001/00457.jpg,0,0,0,0,0,0,0,0
45152,DISFA/aligned_images/SN001/01992.jpg,0,0,0,0,0,0,0,0
18180,DISFA/aligned_images/SN007/03646.jpg,0,0,0,0,0,0,0,0
80583,DISFA/aligned_images/SN030/03568.jpg,0,0,0,0,0,0,0,0
83192,DISFA/aligned_images/SN032/01332.jpg,0,0,0,0,0,1,1,1
33610,DISFA/aligned_images/SN023/04553.jpg,0,0,0,0,0,0,0,0
46679,DISFA/aligned_images/SN001/03519.jpg,0,0,0,0,0,0,0,1
38983,DISFA/aligned_images/SN029/00236.jpg,0,0,0,0,0,0,0,0
39760,DISFA/aligned_images/SN029/01027.jpg,0,0,1,0,0,0,0,0
10077,DISFA/aligned_images/SN005/00388.jpg,0,0,0,0,0,0,1,0
62899,DISFA/aligned_images/SN016/00419.jpg,0,0,1,0,0,0,0,0
45619,DISFA/aligned_images/SN001/02459.jpg,0,0,0,0,0,0,0,0
48796,DISFA/aligned_images/SN002/00791.jpg,0,0,0,0,0,1,1,0
13833,DISFA/aligned_images/SN005/04144.jpg,0,0,0,0,0,0,0,0
