,image_path,au1,au2,au4,au6,au9,au12,au25,au26
76820,DISFA/aligned_images/SN023/04158.jpg,0,0,0,0,0,0,1,0
50019,DISFA/aligned_images/SN004/01570.jpg,1,1,0,0,0,0,0,0
48982,DISFA/aligned_images/SN004/00533.jpg,0,0,0,0,0,0,0,0
61274,DISFA/aligned_images/SN007/03135.jpg,0,0,0,0,0,0,0,0
84284,DISFA/aligned_images/SN029/01948.jpg,0,0,0,0,0,0,0,0
60222,DISFA/aligned_images/SN007/02083.jpg,0,0,0,0,0,0,0,0
66784,DISFA/aligned_images/SN008/03800.jpg,0,0,0,0,0,0,0,0
40471,DISFA/aligned_images/SN031/01712.jpg,0,0,0,0,0,0,1,0
8296,DISFA/aligned_images/SN011/03452.jpg,0,0,1,0,0,0,0,0
44267,DISFA/aligned_images/SN003/00663.jpg,0,0,0,1,0,1,1,0
83374,DISFA/aligned_images/SN029/01036.jpg,0,0,1,0,0,0,0,0
66692,DISFA/aligned_images/SN008/03708.jpg,0,0,0,0,0,0,0,0
36823,DISFA/aligned_images/SN028/02909.jpg,0,0,0,0,0,0,0,0
24534,DISFA/aligned_images/SN021/00310.jpg,0,0,0,1,0,1,1,0
45360,DISFA/aligned_images/SN003/01756.jpg,1,0,1,1,1,0,0,0
82230,DISFA/aligned_images/SN025/04723.jpg,0,0,0,0,0,0,1,0
23811,DISFA/aligned_images/SN018/04432.jpg,1,1,0,0,0,0,0,0
60663,DISFA/aligned_images/SN007/02524.jpg,0,0,0,0,0,0,0,0
20042,DISFA/aligned_images/SN018/00663.jpg,0,0,0,0,0,1,1,0
44779,DISFA/aligned_images/SN003/01175.jpg,0,0,1,0,1,0,0,0
64009,DISFA/aligned_images/SN008/01025.jpg,0,0,0,0,0,0,0,0
62503,DISFA/aligned_images/SN007/04364.jpg,0,0,0,0,0,0,0,0
2534,DISFA/aligned_images/SN006/02535.jpg,0,0,0,0,0,0,0,0
40179,DISFA/aligned_images/SN031/01420.jpg,0,0,0,0,0,1,1,1
33464,DISFA/aligned_images/SN024/04395.jpg,0,0,0,0,0,0,0,0
28841,DISFA/aligned_images/SN021/04617.jpg,0,0,0,0,0,0,1,0
61799,DISFA/aligned_images/SN007/03660.jpg,0,0,0,0,0,0,0,0
56836,DISFA/aligned_images/SN005/03542.jpg,0,0,0,0,0,0,0,0
27280,DISFA/aligned_images/SN021/03056.jpg,0,0,0,0,0,0,0,0
69177,DISFA/aligned_images/SN017/01348.jpg,0,0,0,1,0,1,0,0
17678,DISFA/aligned_images/SN013/03144.jpg,0,0,0,1,1,1,1,0
64484,DISFA/aligned_images/SN008/01500.jpg,0,0,0,0,0,0,0,0
8537,DISFA/aligned_images/SN011/03693.jpg,0,0,1,0,0,0,0,0
14928,DISFA/aligned_images/SN013/00394.jpg,0,0,0,0,0,0,0,0
76991,DISFA/aligned_images/SN023/04329.jpg,0,0,1,0,0,0,1,0
19307,DISFA/aligned_images/SN013/04773.jpg,0,0,0,1,0,1,1,0
37170,DISFA/aligned_images/SN028/03256.jpg,0,0,0,0,0,0,0,0
32358,DISFA/aligned_images/SN024/03289.jpg,0,0,0,0,0,0,0,0
29246,DISFA/aligned_images/SN024/00177.jpg,0,0,0,0,0,1,1,0
29420,DISFA/aligned_images/SN024/00351.jpg,0,0,0,0,0,0,0,0
41656,DISFA/aligned_images/SN031/02897.jpg,0,0,0,0,0,0,0,0
6870,DISFA/aligned_images/SN011/02026.jpg,0,0,1,0,0,0,0,0
22109,DISFA/aligned_images/SN018/02730.jpg,0,0,0,0,0,0,0,0
24673,DISFA/aligned_images/SN021/00449.jpg,0,0,0,0,0,0,0,0
36905,DISFA/aligned_images/SN028/02991.jpg,0,0,0,0,0,0,0,1
16835,DISFA/aligned_images/SN013/02301.jpg,0,0,0,0,0,0,0,0
4376,DISFA/aligned_images/SN006/04377.jpg,0,0,0,0,0,0,0,0
64295,DISFA/aligned_images/SN008/01311.jpg,1,1,0,0,0,0,0,0
30263,DISFA/aligned_images/SN024/01194.jpg,0,0,0,0,0,0,0,0
86486,DISFA/aligned_images/SN029/04566.jpg,1,1,0,0,0,0,0,0
11557,DISFA/aligned_images/SN012/01868.jpg,1,0,1,0,1,0,0,0
11538,DISFA/aligned_images/SN012/01849.jpg,1,0,1,0,1,0,0,0
73157,DISFA/aligned_images/SN023/00483.jpg,0,0,0,0,0,1,1,0
52183,DISFA/aligned_images/SN004/03734.jpg,0,0,0,0,0,0,0,0
44402,DISFA/aligned_images/SN003/00798.jpg,0,0,0,1,0,1,1,0
6518,DISFA/aligned_images/SN011/01674.jpg,0,0,1,0,0,0,0,0
54939,DISFA/aligned_images/SN005/01645.jpg,0,0,0,0,0,0,0,0
64803,DISFA/aligned_images/SN008/01819.jpg,0,0,0,0,1,0,0,0
64510,DISFA/aligned_images/SN008/01526.jpg,0,0,0,0,0,0,0,0
66072,DISFA/aligned_images/SN008/03088.jpg,0,0,0,0,0,0,0,0
40185,DISFA/aligned_images/SN031/01426.jpg,0,0,0,0,0,1,1,1
75888,DISFA/aligned_images/SN023/03226.jpg,0,0,0,0,0,0,0,0
21949,DISFA/aligned_images/SN018/02570.jpg,0,0,0,0,0,0,0,0
20885,DISFA/aligned_images/SN018/01506.jpg,0,0,0,0,0,0,0,0
69001,DISFA/aligned_images/SN017/01172.jpg,0,0,0,1,0,1,1,0
42397,DISFA/aligned_images/SN031/03638.jpg,0,0,0,0,0,0,0,0
51974,DISFA/aligned_images/SN004/03525.jpg,0,0,0,0,0,0,0,0
80152,DISFA/aligned_images/SN025/02645.jpg,0,0,0,0,0,0,0,0
27790,DISFA/aligned_images/SN021/03566.jpg,0,0,0,0,0,0,0,0
48116,DISFA/aligned_images/SN003/04512.jpg,0,0,0,0,0,0,1,0
74860,DISFA/aligned_images/SN023/02198.jpg,0,0,1,0,0,0,1,0
51753,DISFA/aligned_images/SN004/03304.jpg,0,0,0,0,0,0,0,0
47417,DISFA/aligned_images/SN003/03813.jpg,0,0,0,0,0,0,0,0
38385,DISFA/aligned_images/SN028/04471.jpg,0,0,0,0,0,0,0,1
69730,DISFA/aligned_images/SN017/01901.jpg,0,0,0,0,0,0,0,0
73821,DISFA/aligned_images/SN023/01159.jpg,0,0,0,0,0,0,1,0
2708,DISFA/aligned_images/SN006/02709.jpg,0,0,0,0,0,0,0,0
26910,DISFA/aligned_images/SN021/02686.jpg,0,0,0,0,0,0,0,0
28519,DISFA/aligned_images/SN021/04295.jpg,0,0,1,0,0,0,1,0
59426,DISFA/aligned_images/SN007/01287.jpg,0,0,0,0,0,0,0,0
33264,DISFA/aligned_images/SN024/04195.jpg,0,0,0,0,0,0,0,0
5898,DISFA/aligned_images/SN011/01054.jpg,0,0,0,1,0,1,1,0
81513,DISFA/aligned_images/SN025/04006.jpg,0,0,0,0,0,0,1,0
78053,DISFA/aligned_images/SN025/00546.jpg,0,0,0,0,0,0,1,0
11453,DISFA/aligned_images/SN012/01764.jpg,1,0,1,0,1,0,0,0
27437,DISFA/aligned_images/SN021/03213.jpg,0,0,0,0,0,0,0,0
30869,DISFA/aligned_images/SN024/01800.jpg,0,0,0,0,0,0,1,0
36533,DISFA/aligned_images/SN028/02619.jpg,0,0,0,0,0,0,0,0
25975,DISFA/aligned_images/SN021/01751.jpg,0,0,1,0,0,0,0,0
23924,DISFA/aligned_images/SN018/04545.jpg,1,1,0,0,0,0,0,0
8572,DISFA/aligned_images/SN011/03728.jpg,0,0,1,0,0,0,0,0
5599,DISFA/aligned_images/SN011/00755.jpg,0,0,0,1,0,1,1,1
9370,DISFA/aligned_images/SN011/04526.jpg,0,0,1,0,0,0,0,0
20611,DISFA/aligned_images/SN018/01232.jpg,0,0,0,0,0,0,1,0
14974,DISFA/aligned_images/SN013/00440.jpg,0,0,0,0,0,0,0,0
55007,DISFA/aligned_images/SN005/01713.jpg,0,0,1,1,0,0,1,0
81733,DISFA/aligned_images/SN025/04226.jpg,0,0,0,0,0,0,1,0
44429,DISFA/aligned_images/SN003/00825.jpg,0,0,0,1,0,1,1,0
29314,DISFA/aligned_images/SN024/00245.jpg,0,0,0,0,0,1,1,0
56530,DISFA/aligned_images/SN005/03236.jpg,0,0,0,0,0,0,0,0
14320,DISFA/aligned_images/SN012/04631.jpg,0,0,0,0,0,0,1,1
866,DISFA/aligned_images/SN006/00867.jpg,0,0,0,0,0,1,1,0
49131,DISFA/aligned_images/SN004/00682.jpg,0,0,0,1,0,1,1,0
72548,DISFA/aligned_images/SN017/04719.jpg,0,0,1,0,1,0,1,0
6440,DISFA/aligned_images/SN011/01596.jpg,0,0,1,0,0,0,0,0
4918,DISFA/aligned_images/SN011/00074.jpg,0,0,0,0,0,0,0,0
31101,DISFA/aligned_images/SN024/02032.jpg,0,0,0,0,0,0,0,0
84713,DISFA/aligned_images/SN029/02377.jpg,0,1,1,0,0,0,0,0
43477,DISFA/aligned_images/SN031/04718.jpg,0,0,0,0,0,1,1,0
10472,DISFA/aligned_images/SN012/00783.jpg,0,0,0,0,0,1,1,0
30256,DISFA/aligned_images/SN024/01187.jpg,0,0,0,0,0,0,0,0
43178,DISFA/aligned_images/SN031/04419.jpg,0,0,0,0,0,0,0,0
76147,DISFA/aligned_images/SN023/03485.jpg,0,0,0,0,0,0,0,0
53772,DISFA/aligned_images/SN005/00478.jpg,0,0,0,0,0,0,0,0
9432,DISFA/aligned_images/SN011/04588.jpg,1,0,1,0,0,0,1,1
32831,DISFA/aligned_images/SN024/03762.jpg,0,0,0,0,0,0,0,0
74755,DISFA/aligned_images/SN023/02093.jpg,0,0,1,0,0,0,1,0
64317,DISFA/aligned_images/SN008/01333.jpg,1,1,0,0,0,0,0,0
58858,DISFA/aligned_images/SN007/00719.jpg,0,0,0,0,0,1,0,0
78758,DISFA/aligned_images/SN025/01251.jpg,0,0,0,0,0,0,0,0
8173,DISFA/aligned_images/SN011/03329.jpg,0,0,1,0,0,0,0,0
42768,DISFA/aligned_images/SN031/04009.jpg,0,0,0,0,0,0,0,0
76351,DISFA/aligned_images/SN023/03689.jpg,0,0,0,0,0,0,0,0
50837,DISFA/aligned_images/SN004/02388.jpg,0,0,1,0,0,0,0,0
12555,DISFA/aligned_images/SN012/02866.jpg,0,0,0,0,0,0,0,0
32430,DISFA/aligned_images/SN024/03361.jpg,0,0,0,0,0,0,0,0
80509,DISFA/aligned_images/SN025/03002.jpg,0,0,0,0,0,0,1,0
59189,DISFA/aligned_images/SN007/01050.jpg,0,0,0,1,0,1,0,0
44556,DISFA/aligned_images/SN003/00952.jpg,0,0,1,0,0,0,0,0
13007,DISFA/aligned_images/SN012/03318.jpg,0,0,0,0,0,0,1,0
10890,DISFA/aligned_images/SN012/01201.jpg,0,0,0,0,0,1,1,0
10369,DISFA/aligned_images/SN012/00680.jpg,0,0,0,0,0,0,1,0
26399,DISFA/aligned_images/SN021/02175.jpg,0,0,0,0,0,0,1,0
5340,DISFA/aligned_images/SN011/00496.jpg,0,0,0,0,0,0,0,0
78179,DISFA/aligned_images/SN025/00672.jpg,0,0,0,0,0,1,1,0
15437,DISFA/aligned_images/SN013/00903.jpg,0,0,0,0,0,0,0,0
39423,DISFA/aligned_images/SN031/00664.jpg,0,0,0,0,0,1,1,1
77705,DISFA/aligned_images/SN025/00198.jpg,0,0,0,0,0,1,1,0
57004,DISFA/aligned_images/SN005/03710.jpg,0,0,0,0,0,0,0,0
54665,DISFA/aligned_images/SN005/01371.jpg,0,0,0,0,0,0,0,0
4895,DISFA/aligned_images/SN011/00051.jpg,0,0,0,0,0,0,0,0
31681,DISFA/aligned_images/SN024/02612.jpg,0,0,0,0,0,0,0,0
4134,DISFA/aligned_images/SN006/04135.jpg,0,0,0,0,0,0,0,0
67403,DISFA/aligned_images/SN008/04419.jpg,0,0,1,0,0,0,0,0
83890,DISFA/aligned_images/SN029/01553.jpg,0,0,0,0,1,0,0,0
23989,DISFA/aligned_images/SN018/04610.jpg,1,1,0,0,0,0,0,0
27458,DISFA/aligned_images/SN021/03234.jpg,0,0,0,0,0,0,0,0
83434,DISFA/aligned_images/SN029/01096.jpg,1,0,0,0,0,1,1,0
5735,DISFA/aligned_images/SN011/00891.jpg,0,0,0,0,0,0,0,0
74624,DISFA/aligned_images/SN023/01962.jpg,0,0,0,0,0,0,1,0
51016,DISFA/aligned_images/SN004/02567.jpg,0,0,0,0,0,0,0,0
9087,DISFA/aligned_images/SN011/04243.jpg,0,0,1,0,0,0,0,0
15153,DISFA/aligned_images/SN013/00619.jpg,0,0,0,0,0,0,0,0
1796,DISFA/aligned_images/SN006/01797.jpg,0,0,0,0,0,0,0,0
24607,DISFA/aligned_images/SN021/00383.jpg,0,0,0,0,0,0,0,0
54363,DISFA/aligned_images/SN005/01069.jpg,0,0,0,0,0,0,0,1
74142,DISFA/aligned_images/SN023/01480.jpg,0,0,0,0,0,0,1,0
17226,DISFA/aligned_images/SN013/02692.jpg,0,0,1,0,0,0,0,0
86722,DISFA/aligned_images/SN029/04802.jpg,1,1,0,0,0,0,0,0
54443,DISFA/aligned_images/SN005/01149.jpg,1,1,0,0,0,0,1,0
64049,DISFA/aligned_images/SN008/01065.jpg,0,0,0,0,0,0,0,0
42320,DISFA/aligned_images/SN031/03561.jpg,0,0,0,0,0,0,0,0
23548,DISFA/aligned_images/SN018/04169.jpg,0,0,0,0,0,0,0,0
63314,DISFA/aligned_images/SN008/00330.jpg,0,0,0,1,0,0,0,0
52242,DISFA/aligned_images/SN004/03793.jpg,0,0,0,0,0,0,0,0
70869,DISFA/aligned_images/SN017/03040.jpg,0,0,0,0,0,0,0,0
46689,DISFA/aligned_images/SN003/03085.jpg,0,0,1,0,0,0,0,0
12009,DISFA/aligned_images/SN012/02320.jpg,0,0,1,0,0,0,1,0
53162,DISFA/aligned_images/SN004/04713.jpg,1,1,0,1,0,1,1,0
78683,DISFA/aligned_images/SN025/01176.jpg,0,0,0,0,0,0,1,0
8355,DISFA/aligned_images/SN011/03511.jpg,0,0,1,0,0,0,0,0
34855,DISFA/aligned_images/SN028/00941.jpg,0,0,0,0,0,0,0,0
2637,DISFA/aligned_images/SN006/02638.jpg,0,0,0,0,0,0,0,0
14956,DISFA/aligned_images/SN013/00422.jpg,0,0,0,0,0,0,0,0
41193,DISFA/aligned_images/SN031/02434.jpg,0,0,0,0,0,0,1,1
60940,DISFA/aligned_images/SN007/02801.jpg,0,0,0,0,0,0,0,0
7875,DISFA/aligned_images/SN011/03031.jpg,0,0,1,0,0,0,0,0
63819,DISFA/aligned_images/SN008/00835.jpg,0,0,0,0,0,0,0,0
35165,DISFA/aligned_images/SN028/01251.jpg,0,0,0,0,0,0,0,0
60388,DISFA/aligned_images/SN007/02249.jpg,0,0,0,0,0,0,0,0
5976,DISFA/aligned_images/SN011/01132.jpg,0,0,0,0,0,0,1,0
61912,DISFA/aligned_images/SN007/03773.jpg,0,0,0,0,0,0,0,0
38311,DISFA/aligned_images/SN028/04397.jpg,0,0,0,0,0,0,0,1
44740,DISFA/aligned_images/SN003/01136.jpg,0,0,1,0,1,0,0,0
48028,DISFA/aligned_images/SN003/04424.jpg,0,0,0,0,0,0,1,0
61857,DISFA/aligned_images/SN007/03718.jpg,0,0,0,0,0,0,0,0
42581,DISFA/aligned_images/SN031/03822.jpg,0,0,0,0,0,0,0,1
55506,DISFA/aligned_images/SN005/02212.jpg,0,0,0,0,0,0,0,0
58575,DISFA/aligned_images/SN007/00436.jpg,0,0,0,0,0,0,0,0
29338,DISFA/aligned_images/SN024/00269.jpg,0,0,0,0,0,1,1,0
70872,DISFA/aligned_images/SN017/03043.jpg,0,0,0,0,0,0,0,0
16718,DISFA/aligned_images/SN013/02184.jpg,0,0,0,0,0,0,0,0
65146,DISFA/aligned_images/SN008/02162.jpg,0,0,1,0,0,0,0,0
49030,DISFA/aligned_images/SN004/00581.jpg,0,0,0,0,0,1,1,0
73600,DISFA/aligned_images/SN023/00926.jpg,0,0,0,0,0,0,0,0
3336,DISFA/aligned_images/SN006/03337.jpg,0,0,0,0,0,0,0,0
4292,DISFA/aligned_images/SN006/04293.jpg,0,0,0,0,0,0,0,0
2002,DISFA/aligned_images/SN006/02003.jpg,0,0,0,0,0,0,1,0
67986,DISFA/aligned_images/SN017/00157.jpg,0,0,0,1,0,1,0,0
82122,DISFA/aligned_images/SN025/04615.jpg,0,0,0,0,0,1,1,1
69576,DISFA/aligned_images/SN017/01747.jpg,0,0,1,0,1,1,1,0
59957,DISFA/aligned_images/SN007/01818.jpg,0,0,0,0,1,0,0,0
63386,DISFA/aligned_images/SN008/00402.jpg,0,0,0,0,0,0,0,0
43356,DISFA/aligned_images/SN031/04597.jpg,0,0,0,0,0,0,0,0
72182,DISFA/aligned_images/SN017/04353.jpg,0,0,0,0,0,0,0,0
67578,DISFA/aligned_images/SN008/04594.jpg,0,0,0,1,0,0,1,0
8601,DISFA/aligned_images/SN011/03757.jpg,0,0,1,0,0,0,0,0
34116,DISFA/aligned_images/SN028/00202.jpg,0,0,0,1,0,1,1,0
34771,DISFA/aligned_images/SN028/00857.jpg,0,1,0,0,0,0,0,0
51521,DISFA/aligned_images/SN004/03072.jpg,0,0,1,0,0,0,0,0
69757,DISFA/aligned_images/SN017/01928.jpg,0,0,0,0,0,0,0,0
15827,DISFA/aligned_images/SN013/01293.jpg,0,0,0,0,0,0,0,0
15103,DISFA/aligned_images/SN013/00569.jpg,0,0,0,0,0,0,0,0
7715,DISFA/aligned_images/SN011/02871.jpg,0,0,1,0,0,0,0,0
35184,DISFA/aligned_images/SN028/01270.jpg,0,0,0,0,0,0,0,0
64104,DISFA/aligned_images/SN008/01120.jpg,0,0,0,0,0,0,0,0
64039,DISFA/aligned_images/SN008/01055.jpg,0,0,0,0,0,0,0,0
43476,DISFA/aligned_images/SN031/04717.jpg,0,0,0,0,0,1,1,0
18497,DISFA/aligned_images/SN013/03963.jpg,0,0,0,0,0,0,0,0
57585,DISFA/aligned_images/SN005/04291.jpg,0,0,0,0,0,0,0,0
67188,DISFA/aligned_images/SN008/04204.jpg,0,0,0,0,0,0,0,0
79799,DISFA/aligned_images/SN025/02292.jpg,0,0,0,0,0,1,1,0
71001,DISFA/aligned_images/SN017/03172.jpg,0,0,0,0,0,0,0,0
3152,DISFA/aligned_images/SN006/03153.jpg,0,0,0,0,0,0,0,0
57629,DISFA/aligned_images/SN005/04335.jpg,0,0,0,0,0,0,0,0
16600,DISFA/aligned_images/SN013/02066.jpg,0,0,0,0,0,0,0,0
20226,DISFA/aligned_images/SN018/00847.jpg,0,0,0,0,0,0,1,0
78214,DISFA/aligned_images/SN025/00707.jpg,0,0,0,0,0,1,1,0
60619,DISFA/aligned_images/SN007/02480.jpg,0,0,0,0,0,0,0,0
49817,DISFA/aligned_images/SN004/01368.jpg,1,1,0,0,0,0,0,0
43681,DISFA/aligned_images/SN003/00077.jpg,0,0,0,0,0,0,0,0
62560,DISFA/aligned_images/SN007/04421.jpg,0,0,0,0,0,0,0,0
68808,DISFA/aligned_images/SN017/00979.jpg,0,0,0,1,0,1,1,0
45258,DISFA/aligned_images/SN003/01654.jpg,0,0,0,0,0,0,0,0
85808,DISFA/aligned_images/SN029/03472.jpg,0,0,1,0,0,0,0,0
33210,DISFA/aligned_images/SN024/04141.jpg,0,0,0,0,0,0,0,0
20468,DISFA/aligned_images/SN018/01089.jpg,0,0,0,0,0,0,1,1
46521,DISFA/aligned_images/SN003/02917.jpg,0,0,1,0,0,0,0,0
31186,DISFA/aligned_images/SN024/02117.jpg,0,0,0,0,0,0,1,0
62990,DISFA/aligned_images/SN008/00006.jpg,0,0,0,0,0,0,0,0
11785,DISFA/aligned_images/SN012/02096.jpg,0,0,0,0,0,0,1,0
64919,DISFA/aligned_images/SN008/01935.jpg,0,0,0,0,0,0,0,0
8366,DISFA/aligned_images/SN011/03522.jpg,0,0,1,0,0,0,0,0
86020,DISFA/aligned_images/SN029/03684.jpg,0,0,1,0,0,0,0,0
23115,DISFA/aligned_images/SN018/03736.jpg,0,0,0,0,0,0,0,0
13140,DISFA/aligned_images/SN012/03451.jpg,0,0,0,0,0,0,1,0
62786,DISFA/aligned_images/SN007/04647.jpg,0,0,0,0,0,0,0,0
30770,DISFA/aligned_images/SN024/01701.jpg,0,0,1,0,1,0,1,0
18893,DISFA/aligned_images/SN013/04359.jpg,0,0,0,0,0,0,0,0
12113,DISFA/aligned_images/SN012/02424.jpg,0,0,0,0,0,0,0,0
26818,DISFA/aligned_images/SN021/02594.jpg,0,0,0,0,0,0,0,0
9856,DISFA/aligned_images/SN012/00167.jpg,0,0,0,0,0,1,1,0
38853,DISFA/aligned_images/SN031/00094.jpg,0,0,0,0,0,0,0,0
16337,DISFA/aligned_images/SN013/01803.jpg,0,0,1,0,0,0,1,0
37183,DISFA/aligned_images/SN028/03269.jpg,0,0,0,0,0,0,0,0
35191,DISFA/aligned_images/SN028/01277.jpg,0,0,0,0,0,0,0,0
86572,DISFA/aligned_images/SN029/04652.jpg,0,1,0,0,0,0,0,0
37976,DISFA/aligned_images/SN028/04062.jpg,0,0,0,0,0,0,0,0
64800,DISFA/aligned_images/SN008/01816.jpg,0,0,0,0,1,0,0,0
48666,DISFA/aligned_images/SN004/00217.jpg,0,0,0,0,0,0,0,0
70810,DISFA/aligned_images/SN017/02981.jpg,0,0,0,0,0,0,0,0
5386,DISFA/aligned_images/SN011/00542.jpg,0,0,0,0,0,1,0,0
86301,DISFA/aligned_images/SN029/03965.jpg,0,0,1,0,0,0,0,0
70341,DISFA/aligned_images/SN017/02512.jpg,0,0,0,0,0,0,0,0
85451,DISFA/aligned_images/SN029/03115.jpg,0,1,1,0,0,0,0,0
84874,DISFA/aligned_images/SN029/02538.jpg,0,0,0,0,0,0,0,0
61967,DISFA/aligned_images/SN007/03828.jpg,0,0,0,0,0,0,0,0
52488,DISFA/aligned_images/SN004/04039.jpg,0,0,1,0,0,0,0,0
65952,DISFA/aligned_images/SN008/02968.jpg,0,0,0,0,0,0,0,0
25935,DISFA/aligned_images/SN021/01711.jpg,0,0,1,0,0,0,1,0
47738,DISFA/aligned_images/SN003/04134.jpg,0,0,0,0,0,0,0,0
26254,DISFA/aligned_images/SN021/02030.jpg,0,0,0,0,0,0,0,0
27623,DISFA/aligned_images/SN021/03399.jpg,0,0,0,0,0,0,0,0
55900,DISFA/aligned_images/SN005/02606.jpg,0,0,0,0,0,0,0,0
77218,DISFA/aligned_images/SN023/04556.jpg,0,0,0,0,0,0,0,0
79564,DISFA/aligned_images/SN025/02057.jpg,0,0,0,1,0,0,1,0
61433,DISFA/aligned_images/SN007/03294.jpg,0,0,0,0,0,0,0,0
11340,DISFA/aligned_images/SN012/01651.jpg,0,0,0,0,0,0,0,0
41912,DISFA/aligned_images/SN031/03153.jpg,0,0,0,0,0,0,0,0
56215,DISFA/aligned_images/SN005/02921.jpg,0,0,0,0,0,0,0,0
8843,DISFA/aligned_images/SN011/03999.jpg,0,0,1,0,0,0,0,0
78037,DISFA/aligned_images/SN025/00530.jpg,0,0,0,0,0,0,1,0
2256,DISFA/aligned_images/SN006/02257.jpg,0,0,1,0,0,0,0,0
26461,DISFA/aligned_images/SN021/02237.jpg,0,0,0,0,0,0,0,0
3635,DISFA/aligned_images/SN006/03636.jpg,0,0,0,0,0,0,0,0
4315,DISFA/aligned_images/SN006/04316.jpg,0,0,0,0,0,0,0,0
58497,DISFA/aligned_images/SN007/00358.jpg,0,0,0,0,0,0,0,0
64563,DISFA/aligned_images/SN008/01579.jpg,0,0,0,0,0,0,0,0
22844,DISFA/aligned_images/SN018/03465.jpg,0,0,0,0,0,0,0,0
83479,DISFA/aligned_images/SN029/01141.jpg,0,0,0,0,0,1,1,0
28317,DISFA/aligned_images/SN021/04093.jpg,0,0,0,0,0,0,0,0
