,image_path,au1,au2,au4,au6,au9,au12,au25,au26
76820,DISFA/aligned_images/SN023/04158.jpg,0,0,0,0,0,0,1,0
50019,DISFA/aligned_images/SN004/01570.jpg,1,1,0,0,0,0,0,0
48982,DISFA/aligned_images/SN004/00533.jpg,0,0,0,0,0,0,0,0
61274,DISFA/aligned_images/SN007/03135.jpg,0,0,0,0,0,0,0,0
84284,DISFA/aligned_images/SN029/01948.jpg,0,0,0,0,0,0,0,0
60222,DISFA/aligned_images/SN007/02083.jpg,0,0,0,0,0,0,0,0
66784,DISFA/aligned_images/SN008/03800.jpg,0,0,0,0,0,0,0,0
40471,DISFA/aligned_images/SN031/01712.jpg,0,0,0,0,0,0,1,0
8296,DISFA/aligned_images/SN011/03452.jpg,0,0,1,0,0,0,0,0
44267,DISFA/aligned_images/SN003/00663.jpg,0,0,0,1,0,1,1,0
83374,DISFA/aligned_images/SN029/01036.jpg,0,0,1,0,0,0,0,0
66692,DISFA/aligned_images/SN008/03708.jpg,0,0,0,0,0,0,0,0
36823,DISFA/aligned_images/SN028/02909.jpg,0,0,0,0,0,0,0,0
24534,DISFA/aligned_images/SN021/00310.jpg,0,0,0,1,0,1,1,0
45360,DISFA/aligned_images/SN003/01756.jpg,1,0,1,1,1,0,0,0
82230,DISFA/aligned_images/SN025/04723.jpg,0,0,0,0,0,0,1,0
23811,DISFA/aligned_images/SN018/04432.jpg,1,1,0,0,0,0,0,0
60663,DISFA/aligned_images/SN007/02524.jpg,0,0,0,0,0,0,0,0
20042,DISFA/aligned_images/SN018/00663.jpg,0,0,0,0,0,1,1,0
44779,DISFA/aligned_images/SN003/01175.jpg,0,0,1,0,1,0,0,0
64009,DISFA/aligned_images/SN008/01025.jpg,0,0,0,0,0,0,0,0
62503,DISFA/aligned_images/SN007/04364.jpg,0,0,0,0,0,0,0,0
2534,DISFA/aligned_images/SN006/02535.jpg,0,0,0,0,0,0,0,0
40179,DISFA/aligned_images/SN031/01420.jpg,0,0,0,0,0,1,1,1
33464,DISFA/aligned_images/SN024/04395.jpg,0,0,0,0,0,0,0,0
28841,DISFA/aligned_images/SN021/04617.jpg,0,0,0,0,0,0,1,0
61799,DISFA/aligned_images/SN007/03660.jpg,0,0,0,0,0,0,0,0
56836,DISFA/aligned_images/SN005/03542.jpg,0,0,0,0,0,0,0,0
27280,DISFA/aligned_images/SN021/03056.jpg,0,0,0,0,0,0,0,0
69177,DISFA/aligned_images/SN017/01348.jpg,0,0,0,1,0,1,0,0
17678,DISFA/aligned_images/SN013/03144.jpg,0,0,0,1,1,1,1,0
64484,DISFA/aligned_images/SN008/01500.jpg,0,0,0,0,0,0,0,0
8537,DISFA/aligned_images/SN011/03693.jpg,0,0,1,0,0,0,0,0
14928,DISFA/aligned_images/SN013/00394.jpg,0,0,0,0,0,0,0,0
76991,DISFA/aligned_images/SN023/04329.jpg,0,0,1,0,0,0,1,0
19307,DISFA/aligned_images/SN013/04773.jpg,0,0,0,1,0,1,1,0
37170,DISFA/aligned_images/SN028/03256.jpg,0,0,0,0,0,0,0,0
32358,DISFA/aligned_images/SN024/03289.jpg,0,0,0,0,0,0,0,0
29246,DISFA/aligned_images/SN024/00177.jpg,0,0,0,0,0,1,1,0
29420,DISFA/aligned_images/SN024/00351.jpg,0,0,0,0,0,0,0,0
41656,DISFA/aligned_images/SN031/02897.jpg,0,0,0,0,0,0,0,0
6870,DISFA/aligned_images/SN011/02026.jpg,0,0,1,0,0,0,0,0
22109,DISFA/aligned_images/SN018/02730.jpg,0,0,0,0,0,0,0,0
24673,DISFA/aligned_images/SN021/00449.jpg,0,0,0,0,0,0,0,0
36905,DISFA/aligned_images/SN028/02991.jpg,0,0,0,0,0,0,0,1
16835,DISFA/aligned_images/SN013/02301.jpg,0,0,0,0,0,0,0,0
4376,DISFA/aligned_images/SN006/04377.jpg,0,0,0,0,0,0,0,0
64295,DISFA/aligned_images/SN008/01311.jpg,1,1,0,0,0,0,0,0
30263,DISFA/aligned_images/SN024/01194.jpg,0,0,0,0,0,0,0,0
86486,DISFA/aligned_images/SN029/04566.jpg,1,1,0,0,0,0,0,0
11557,DISFA/aligned_images/SN012/01868.jpg,1,0,1,0,1,0,0,0
